ur_syll,sr_syll,ur_string,sr_string
sɛʒ.o,sɔʒ.o,sɛʒo,sɔʒo
sɛθ.i,sɔθ.i,sɛθi,sɔθi
sɛθ.e,sɔθ.e,sɛθe,sɔθe
sɛθ.u,sɔθ.u,sɛθu,sɔθu
sɛθ.o,sɔθ.o,sɛθo,sɔθo
sɛð.i,sɔð.i,sɛði,sɔði
sɛð.e,sɔð.e,sɛðe,sɔðe
sɛð.u,sɔð.u,sɛðu,sɔðu
sɛð.o,sɔð.o,sɛðo,sɔðo
vɛm.i,vɔm.i,vɛmi,vɔmi
vɛm.e,vɔm.e,vɛme,vɔme
vɛm.u,vɔm.u,vɛmu,vɔmu
vɛm.o,vɔm.o,vɛmo,vɔmo
vɛn.i,vɔn.i,vɛni,vɔni
vɛn.e,vɔn.e,vɛne,vɔne
vɛn.u,vɔn.u,vɛnu,vɔnu
vɛn.o,vɔn.o,vɛno,vɔno
vɛŋ.i,vɔŋ.i,vɛŋi,vɔŋi
vɛŋ.e,vɔŋ.e,vɛŋe,vɔŋe
vɛŋ.u,vɔŋ.u,vɛŋu,vɔŋu
vɛŋ.o,vɔŋ.o,vɛŋo,vɔŋo
vɛp.i,vɔp.i,vɛpi,vɔpi
vɛp.e,vɔp.e,vɛpe,vɔpe
vɛp.u,vɔp.u,vɛpu,vɔpu
vɛp.o,vɔp.o,vɛpo,vɔpo
vɛt.i,vɔt.i,vɛti,vɔti
vɛt.e,vɔt.e,vɛte,vɔte
vɛt.u,vɔt.u,vɛtu,vɔtu
vɛt.o,vɔt.o,vɛto,vɔto
vɛk.i,vɔk.i,vɛki,vɔki
vɛk.e,vɔk.e,vɛke,vɔke
vɛk.u,vɔk.u,vɛku,vɔku
vɛk.o,vɔk.o,vɛko,vɔko
vɛb.i,vɔb.i,vɛbi,vɔbi
vɛb.e,vɔb.e,vɛbe,vɔbe
vɛb.u,vɔb.u,vɛbu,vɔbu
vɛb.o,vɔb.o,vɛbo,vɔbo
vɛd.i,vɔd.i,vɛdi,vɔdi
vɛd.e,vɔd.e,vɛde,vɔde
vɛd.u,vɔd.u,vɛdu,vɔdu
vɛd.o,vɔd.o,vɛdo,vɔdo
vɛg.i,vɔg.i,vɛgi,vɔgi
vɛg.e,vɔg.e,vɛge,vɔge
vɛg.u,vɔg.u,vɛgu,vɔgu
vɛg.o,vɔg.o,vɛgo,vɔgo
vɛf.i,vɔf.i,vɛfi,vɔfi
vɛf.e,vɔf.e,vɛfe,vɔfe
vɛf.u,vɔf.u,vɛfu,vɔfu
vɛf.o,vɔf.o,vɛfo,vɔfo
vɛs.i,vɔs.i,vɛsi,vɔsi
vɛs.e,vɔs.e,vɛse,vɔse
vɛs.u,vɔs.u,vɛsu,vɔsu
vɛs.o,vɔs.o,vɛso,vɔso
vɛv.i,vɔv.i,vɛvi,vɔvi
vɛv.e,vɔv.e,vɛve,vɔve
vɛv.u,vɔv.u,vɛvu,vɔvu
vɛv.o,vɔv.o,vɛvo,vɔvo
vɛz.i,vɔz.i,vɛzi,vɔzi
vɛz.e,vɔz.e,vɛze,vɔze
vɛz.u,vɔz.u,vɛzu,vɔzu
vɛz.o,vɔz.o,vɛzo,vɔzo
vɛʃ.i,vɔʃ.i,vɛʃi,vɔʃi
vɛʃ.e,vɔʃ.e,vɛʃe,vɔʃe
vɛʃ.u,vɔʃ.u,vɛʃu,vɔʃu
vɛʃ.o,vɔʃ.o,vɛʃo,vɔʃo
vɛʒ.i,vɔʒ.i,vɛʒi,vɔʒi
vɛʒ.e,vɔʒ.e,vɛʒe,vɔʒe
vɛʒ.u,vɔʒ.u,vɛʒu,vɔʒu
vɛʒ.o,vɔʒ.o,vɛʒo,vɔʒo
vɛθ.i,vɔθ.i,vɛθi,vɔθi
vɛθ.e,vɔθ.e,vɛθe,vɔθe
vɛθ.u,vɔθ.u,vɛθu,vɔθu
vɛθ.o,vɔθ.o,vɛθo,vɔθo
vɛð.i,vɔð.i,vɛði,vɔði
vɛð.e,vɔð.e,vɛðe,vɔðe
vɛð.u,vɔð.u,vɛðu,vɔðu
vɛð.o,vɔð.o,vɛðo,vɔðo
zɛm.i,zɔm.i,zɛmi,zɔmi
zɛm.e,zɔm.e,zɛme,zɔme
zɛm.u,zɔm.u,zɛmu,zɔmu
zɛm.o,zɔm.o,zɛmo,zɔmo
zɛn.i,zɔn.i,zɛni,zɔni
zɛn.e,zɔn.e,zɛne,zɔne
zɛn.u,zɔn.u,zɛnu,zɔnu
zɛn.o,zɔn.o,zɛno,zɔno
zɛŋ.i,zɔŋ.i,zɛŋi,zɔŋi
zɛŋ.e,zɔŋ.e,zɛŋe,zɔŋe
zɛŋ.u,zɔŋ.u,zɛŋu,zɔŋu
zɛŋ.o,zɔŋ.o,zɛŋo,zɔŋo
zɛp.i,zɔp.i,zɛpi,zɔpi
zɛp.e,zɔp.e,zɛpe,zɔpe
zɛp.u,zɔp.u,zɛpu,zɔpu
zɛp.o,zɔp.o,zɛpo,zɔpo
zɛt.i,zɔt.i,zɛti,zɔti
zɛt.e,zɔt.e,zɛte,zɔte
zɛt.u,zɔt.u,zɛtu,zɔtu
zɛt.o,zɔt.o,zɛto,zɔto
zɛk.i,zɔk.i,zɛki,zɔki
zɛk.e,zɔk.e,zɛke,zɔke
zɛk.u,zɔk.u,zɛku,zɔku
zɛk.o,zɔk.o,zɛko,zɔko
zɛb.i,zɔb.i,zɛbi,zɔbi
zɛb.e,zɔb.e,zɛbe,zɔbe
zɛb.u,zɔb.u,zɛbu,zɔbu
zɛb.o,zɔb.o,zɛbo,zɔbo
zɛd.i,zɔd.i,zɛdi,zɔdi
zɛd.e,zɔd.e,zɛde,zɔde
zɛd.u,zɔd.u,zɛdu,zɔdu
zɛd.o,zɔd.o,zɛdo,zɔdo
zɛg.i,zɔg.i,zɛgi,zɔgi
zɛg.e,zɔg.e,zɛge,zɔge
zɛg.u,zɔg.u,zɛgu,zɔgu
zɛg.o,zɔg.o,zɛgo,zɔgo
zɛf.i,zɔf.i,zɛfi,zɔfi
zɛf.e,zɔf.e,zɛfe,zɔfe
zɛf.u,zɔf.u,zɛfu,zɔfu
zɛf.o,zɔf.o,zɛfo,zɔfo
zɛs.i,zɔs.i,zɛsi,zɔsi
zɛs.e,zɔs.e,zɛse,zɔse
zɛs.u,zɔs.u,zɛsu,zɔsu
zɛs.o,zɔs.o,zɛso,zɔso
zɛv.i,zɔv.i,zɛvi,zɔvi
zɛv.e,zɔv.e,zɛve,zɔve
zɛv.u,zɔv.u,zɛvu,zɔvu
zɛv.o,zɔv.o,zɛvo,zɔvo
zɛz.i,zɔz.i,zɛzi,zɔzi
zɛz.e,zɔz.e,zɛze,zɔze
zɛz.u,zɔz.u,zɛzu,zɔzu
zɛz.o,zɔz.o,zɛzo,zɔzo
zɛʃ.i,zɔʃ.i,zɛʃi,zɔʃi
zɛʃ.e,zɔʃ.e,zɛʃe,zɔʃe
zɛʃ.u,zɔʃ.u,zɛʃu,zɔʃu
zɛʃ.o,zɔʃ.o,zɛʃo,zɔʃo
zɛʒ.i,zɔʒ.i,zɛʒi,zɔʒi
zɛʒ.e,zɔʒ.e,zɛʒe,zɔʒe
zɛʒ.u,zɔʒ.u,zɛʒu,zɔʒu
zɛʒ.o,zɔʒ.o,zɛʒo,zɔʒo
zɛθ.i,zɔθ.i,zɛθi,zɔθi
zɛθ.e,zɔθ.e,zɛθe,zɔθe
zɛθ.u,zɔθ.u,zɛθu,zɔθu
zɛθ.o,zɔθ.o,zɛθo,zɔθo
zɛð.i,zɔð.i,zɛði,zɔði
zɛð.e,zɔð.e,zɛðe,zɔðe
zɛð.u,zɔð.u,zɛðu,zɔðu
zɛð.o,zɔð.o,zɛðo,zɔðo
ʃɛm.i,ʃɔm.i,ʃɛmi,ʃɔmi
ʃɛm.e,ʃɔm.e,ʃɛme,ʃɔme
ʃɛm.u,ʃɔm.u,ʃɛmu,ʃɔmu
ʃɛm.o,ʃɔm.o,ʃɛmo,ʃɔmo
ʃɛn.i,ʃɔn.i,ʃɛni,ʃɔni
ʃɛn.e,ʃɔn.e,ʃɛne,ʃɔne
ʃɛn.u,ʃɔn.u,ʃɛnu,ʃɔnu
ʃɛn.o,ʃɔn.o,ʃɛno,ʃɔno
ʃɛŋ.i,ʃɔŋ.i,ʃɛŋi,ʃɔŋi
ʃɛŋ.e,ʃɔŋ.e,ʃɛŋe,ʃɔŋe
ʃɛŋ.u,ʃɔŋ.u,ʃɛŋu,ʃɔŋu
ʃɛŋ.o,ʃɔŋ.o,ʃɛŋo,ʃɔŋo
ʃɛp.i,ʃɔp.i,ʃɛpi,ʃɔpi
ʃɛp.e,ʃɔp.e,ʃɛpe,ʃɔpe
ʃɛp.u,ʃɔp.u,ʃɛpu,ʃɔpu
ʃɛp.o,ʃɔp.o,ʃɛpo,ʃɔpo
ʃɛt.i,ʃɔt.i,ʃɛti,ʃɔti
ʃɛt.e,ʃɔt.e,ʃɛte,ʃɔte
ʃɛt.u,ʃɔt.u,ʃɛtu,ʃɔtu
ʃɛt.o,ʃɔt.o,ʃɛto,ʃɔto
ʃɛk.i,ʃɔk.i,ʃɛki,ʃɔki
ʃɛk.e,ʃɔk.e,ʃɛke,ʃɔke
ʃɛk.u,ʃɔk.u,ʃɛku,ʃɔku
ʃɛk.o,ʃɔk.o,ʃɛko,ʃɔko
ʃɛb.i,ʃɔb.i,ʃɛbi,ʃɔbi
ʃɛb.e,ʃɔb.e,ʃɛbe,ʃɔbe
ʃɛb.u,ʃɔb.u,ʃɛbu,ʃɔbu
ʃɛb.o,ʃɔb.o,ʃɛbo,ʃɔbo
ʃɛd.i,ʃɔd.i,ʃɛdi,ʃɔdi
ʃɛd.e,ʃɔd.e,ʃɛde,ʃɔde
ʃɛd.u,ʃɔd.u,ʃɛdu,ʃɔdu
ʃɛd.o,ʃɔd.o,ʃɛdo,ʃɔdo
ʃɛg.i,ʃɔg.i,ʃɛgi,ʃɔgi
ʃɛg.e,ʃɔg.e,ʃɛge,ʃɔge
ʃɛg.u,ʃɔg.u,ʃɛgu,ʃɔgu
ʃɛg.o,ʃɔg.o,ʃɛgo,ʃɔgo
ʃɛf.i,ʃɔf.i,ʃɛfi,ʃɔfi
ʃɛf.e,ʃɔf.e,ʃɛfe,ʃɔfe
ʃɛf.u,ʃɔf.u,ʃɛfu,ʃɔfu
ʃɛf.o,ʃɔf.o,ʃɛfo,ʃɔfo
ʃɛs.i,ʃɔs.i,ʃɛsi,ʃɔsi
ʃɛs.e,ʃɔs.e,ʃɛse,ʃɔse
ʃɛs.u,ʃɔs.u,ʃɛsu,ʃɔsu
ʃɛs.o,ʃɔs.o,ʃɛso,ʃɔso
ʃɛv.i,ʃɔv.i,ʃɛvi,ʃɔvi
ʃɛv.e,ʃɔv.e,ʃɛve,ʃɔve
ʃɛv.u,ʃɔv.u,ʃɛvu,ʃɔvu
ʃɛv.o,ʃɔv.o,ʃɛvo,ʃɔvo
ʃɛz.i,ʃɔz.i,ʃɛzi,ʃɔzi
ʃɛz.e,ʃɔz.e,ʃɛze,ʃɔze
ʃɛz.u,ʃɔz.u,ʃɛzu,ʃɔzu
ʃɛz.o,ʃɔz.o,ʃɛzo,ʃɔzo
ʃɛʃ.i,ʃɔʃ.i,ʃɛʃi,ʃɔʃi
ʃɛʃ.e,ʃɔʃ.e,ʃɛʃe,ʃɔʃe
ʃɛʃ.u,ʃɔʃ.u,ʃɛʃu,ʃɔʃu
ʃɛʃ.o,ʃɔʃ.o,ʃɛʃo,ʃɔʃo
ʃɛʒ.i,ʃɔʒ.i,ʃɛʒi,ʃɔʒi
ʃɛʒ.e,ʃɔʒ.e,ʃɛʒe,ʃɔʒe
ʃɛʒ.u,ʃɔʒ.u,ʃɛʒu,ʃɔʒu
ʃɛʒ.o,ʃɔʒ.o,ʃɛʒo,ʃɔʒo
ʃɛθ.i,ʃɔθ.i,ʃɛθi,ʃɔθi
ʃɛθ.e,ʃɔθ.e,ʃɛθe,ʃɔθe
ʃɛθ.u,ʃɔθ.u,ʃɛθu,ʃɔθu
ʃɛθ.o,ʃɔθ.o,ʃɛθo,ʃɔθo
ʃɛð.i,ʃɔð.i,ʃɛði,ʃɔði
ʃɛð.e,ʃɔð.e,ʃɛðe,ʃɔðe
ʃɛð.u,ʃɔð.u,ʃɛðu,ʃɔðu
ʃɛð.o,ʃɔð.o,ʃɛðo,ʃɔðo
ʒɛm.i,ʒɔm.i,ʒɛmi,ʒɔmi
ʒɛm.e,ʒɔm.e,ʒɛme,ʒɔme
ʒɛm.u,ʒɔm.u,ʒɛmu,ʒɔmu
ʒɛm.o,ʒɔm.o,ʒɛmo,ʒɔmo
ʒɛn.i,ʒɔn.i,ʒɛni,ʒɔni
ʒɛn.e,ʒɔn.e,ʒɛne,ʒɔne
ʒɛn.u,ʒɔn.u,ʒɛnu,ʒɔnu
ʒɛn.o,ʒɔn.o,ʒɛno,ʒɔno
ʒɛŋ.i,ʒɔŋ.i,ʒɛŋi,ʒɔŋi
ʒɛŋ.e,ʒɔŋ.e,ʒɛŋe,ʒɔŋe
ʒɛŋ.u,ʒɔŋ.u,ʒɛŋu,ʒɔŋu
ʒɛŋ.o,ʒɔŋ.o,ʒɛŋo,ʒɔŋo
ʒɛp.i,ʒɔp.i,ʒɛpi,ʒɔpi
ʒɛp.e,ʒɔp.e,ʒɛpe,ʒɔpe
ʒɛp.u,ʒɔp.u,ʒɛpu,ʒɔpu
ʒɛp.o,ʒɔp.o,ʒɛpo,ʒɔpo
ʒɛt.i,ʒɔt.i,ʒɛti,ʒɔti
ʒɛt.e,ʒɔt.e,ʒɛte,ʒɔte
ʒɛt.u,ʒɔt.u,ʒɛtu,ʒɔtu
ʒɛt.o,ʒɔt.o,ʒɛto,ʒɔto
ʒɛk.i,ʒɔk.i,ʒɛki,ʒɔki
ʒɛk.e,ʒɔk.e,ʒɛke,ʒɔke
ʒɛk.u,ʒɔk.u,ʒɛku,ʒɔku
ʒɛk.o,ʒɔk.o,ʒɛko,ʒɔko
ʒɛb.i,ʒɔb.i,ʒɛbi,ʒɔbi
ʒɛb.e,ʒɔb.e,ʒɛbe,ʒɔbe
ʒɛb.u,ʒɔb.u,ʒɛbu,ʒɔbu
ʒɛb.o,ʒɔb.o,ʒɛbo,ʒɔbo
ʒɛd.i,ʒɔd.i,ʒɛdi,ʒɔdi
ʒɛd.e,ʒɔd.e,ʒɛde,ʒɔde
ʒɛd.u,ʒɔd.u,ʒɛdu,ʒɔdu
ʒɛd.o,ʒɔd.o,ʒɛdo,ʒɔdo
ʒɛg.i,ʒɔg.i,ʒɛgi,ʒɔgi
ʒɛg.e,ʒɔg.e,ʒɛge,ʒɔge
ʒɛg.u,ʒɔg.u,ʒɛgu,ʒɔgu
ʒɛg.o,ʒɔg.o,ʒɛgo,ʒɔgo
ʒɛf.i,ʒɔf.i,ʒɛfi,ʒɔfi
ʒɛf.e,ʒɔf.e,ʒɛfe,ʒɔfe
ʒɛf.u,ʒɔf.u,ʒɛfu,ʒɔfu
ʒɛf.o,ʒɔf.o,ʒɛfo,ʒɔfo
ʒɛs.i,ʒɔs.i,ʒɛsi,ʒɔsi
ʒɛs.e,ʒɔs.e,ʒɛse,ʒɔse
ʒɛs.u,ʒɔs.u,ʒɛsu,ʒɔsu
ʒɛs.o,ʒɔs.o,ʒɛso,ʒɔso
ʒɛv.i,ʒɔv.i,ʒɛvi,ʒɔvi
ʒɛv.e,ʒɔv.e,ʒɛve,ʒɔve
ʒɛv.u,ʒɔv.u,ʒɛvu,ʒɔvu
ʒɛv.o,ʒɔv.o,ʒɛvo,ʒɔvo
ʒɛz.i,ʒɔz.i,ʒɛzi,ʒɔzi
ʒɛz.e,ʒɔz.e,ʒɛze,ʒɔze
ʒɛz.u,ʒɔz.u,ʒɛzu,ʒɔzu
ʒɛz.o,ʒɔz.o,ʒɛzo,ʒɔzo
ʒɛʃ.i,ʒɔʃ.i,ʒɛʃi,ʒɔʃi
ʒɛʃ.e,ʒɔʃ.e,ʒɛʃe,ʒɔʃe
ʒɛʃ.u,ʒɔʃ.u,ʒɛʃu,ʒɔʃu
ʒɛʃ.o,ʒɔʃ.o,ʒɛʃo,ʒɔʃo
ʒɛʒ.i,ʒɔʒ.i,ʒɛʒi,ʒɔʒi
ʒɛʒ.e,ʒɔʒ.e,ʒɛʒe,ʒɔʒe
ʒɛʒ.u,ʒɔʒ.u,ʒɛʒu,ʒɔʒu
ʒɛʒ.o,ʒɔʒ.o,ʒɛʒo,ʒɔʒo
ʒɛθ.i,ʒɔθ.i,ʒɛθi,ʒɔθi
ʒɛθ.e,ʒɔθ.e,ʒɛθe,ʒɔθe
ʒɛθ.u,ʒɔθ.u,ʒɛθu,ʒɔθu
ʒɛθ.o,ʒɔθ.o,ʒɛθo,ʒɔθo
ʒɛð.i,ʒɔð.i,ʒɛði,ʒɔði
ʒɛð.e,ʒɔð.e,ʒɛðe,ʒɔðe
ʒɛð.u,ʒɔð.u,ʒɛðu,ʒɔðu
ʒɛð.o,ʒɔð.o,ʒɛðo,ʒɔðo
θɛm.i,θɔm.i,θɛmi,θɔmi
θɛm.e,θɔm.e,θɛme,θɔme
θɛm.u,θɔm.u,θɛmu,θɔmu
θɛm.o,θɔm.o,θɛmo,θɔmo
θɛn.i,θɔn.i,θɛni,θɔni
θɛn.e,θɔn.e,θɛne,θɔne
θɛn.u,θɔn.u,θɛnu,θɔnu
θɛn.o,θɔn.o,θɛno,θɔno
θɛŋ.i,θɔŋ.i,θɛŋi,θɔŋi
θɛŋ.e,θɔŋ.e,θɛŋe,θɔŋe
θɛŋ.u,θɔŋ.u,θɛŋu,θɔŋu
θɛŋ.o,θɔŋ.o,θɛŋo,θɔŋo
θɛp.i,θɔp.i,θɛpi,θɔpi
θɛp.e,θɔp.e,θɛpe,θɔpe
θɛp.u,θɔp.u,θɛpu,θɔpu
θɛp.o,θɔp.o,θɛpo,θɔpo
θɛt.i,θɔt.i,θɛti,θɔti
θɛt.e,θɔt.e,θɛte,θɔte
θɛt.u,θɔt.u,θɛtu,θɔtu
θɛt.o,θɔt.o,θɛto,θɔto
θɛk.i,θɔk.i,θɛki,θɔki
θɛk.e,θɔk.e,θɛke,θɔke
θɛk.u,θɔk.u,θɛku,θɔku
θɛk.o,θɔk.o,θɛko,θɔko
θɛb.i,θɔb.i,θɛbi,θɔbi
θɛb.e,θɔb.e,θɛbe,θɔbe
θɛb.u,θɔb.u,θɛbu,θɔbu
θɛb.o,θɔb.o,θɛbo,θɔbo
θɛd.i,θɔd.i,θɛdi,θɔdi
θɛd.e,θɔd.e,θɛde,θɔde
θɛd.u,θɔd.u,θɛdu,θɔdu
θɛd.o,θɔd.o,θɛdo,θɔdo
θɛg.i,θɔg.i,θɛgi,θɔgi
θɛg.e,θɔg.e,θɛge,θɔge
θɛg.u,θɔg.u,θɛgu,θɔgu
θɛg.o,θɔg.o,θɛgo,θɔgo
θɛf.i,θɔf.i,θɛfi,θɔfi
θɛf.e,θɔf.e,θɛfe,θɔfe
θɛf.u,θɔf.u,θɛfu,θɔfu
θɛf.o,θɔf.o,θɛfo,θɔfo
θɛs.i,θɔs.i,θɛsi,θɔsi
θɛs.e,θɔs.e,θɛse,θɔse
θɛs.u,θɔs.u,θɛsu,θɔsu
θɛs.o,θɔs.o,θɛso,θɔso
θɛv.i,θɔv.i,θɛvi,θɔvi
θɛv.e,θɔv.e,θɛve,θɔve
θɛv.u,θɔv.u,θɛvu,θɔvu
θɛv.o,θɔv.o,θɛvo,θɔvo
θɛz.i,θɔz.i,θɛzi,θɔzi
θɛz.e,θɔz.e,θɛze,θɔze
θɛz.u,θɔz.u,θɛzu,θɔzu
θɛz.o,θɔz.o,θɛzo,θɔzo
θɛʃ.i,θɔʃ.i,θɛʃi,θɔʃi
θɛʃ.e,θɔʃ.e,θɛʃe,θɔʃe
θɛʃ.u,θɔʃ.u,θɛʃu,θɔʃu
θɛʃ.o,θɔʃ.o,θɛʃo,θɔʃo
θɛʒ.i,θɔʒ.i,θɛʒi,θɔʒi
θɛʒ.e,θɔʒ.e,θɛʒe,θɔʒe
θɛʒ.u,θɔʒ.u,θɛʒu,θɔʒu
θɛʒ.o,θɔʒ.o,θɛʒo,θɔʒo
θɛθ.i,θɔθ.i,θɛθi,θɔθi
θɛθ.e,θɔθ.e,θɛθe,θɔθe
θɛθ.u,θɔθ.u,θɛθu,θɔθu
θɛθ.o,θɔθ.o,θɛθo,θɔθo
θɛð.i,θɔð.i,θɛði,θɔði
θɛð.e,θɔð.e,θɛðe,θɔðe
θɛð.u,θɔð.u,θɛðu,θɔðu
θɛð.o,θɔð.o,θɛðo,θɔðo
ðɛm.i,ðɔm.i,ðɛmi,ðɔmi
ðɛm.e,ðɔm.e,ðɛme,ðɔme
ðɛm.u,ðɔm.u,ðɛmu,ðɔmu
ðɛm.o,ðɔm.o,ðɛmo,ðɔmo
ðɛn.i,ðɔn.i,ðɛni,ðɔni
ðɛn.e,ðɔn.e,ðɛne,ðɔne
ðɛn.u,ðɔn.u,ðɛnu,ðɔnu
ðɛn.o,ðɔn.o,ðɛno,ðɔno
ðɛŋ.i,ðɔŋ.i,ðɛŋi,ðɔŋi
ðɛŋ.e,ðɔŋ.e,ðɛŋe,ðɔŋe
ðɛŋ.u,ðɔŋ.u,ðɛŋu,ðɔŋu
ðɛŋ.o,ðɔŋ.o,ðɛŋo,ðɔŋo
ðɛp.i,ðɔp.i,ðɛpi,ðɔpi
ðɛp.e,ðɔp.e,ðɛpe,ðɔpe
ðɛp.u,ðɔp.u,ðɛpu,ðɔpu
ðɛp.o,ðɔp.o,ðɛpo,ðɔpo
ðɛt.i,ðɔt.i,ðɛti,ðɔti
ðɛt.e,ðɔt.e,ðɛte,ðɔte
ðɛt.u,ðɔt.u,ðɛtu,ðɔtu
ðɛt.o,ðɔt.o,ðɛto,ðɔto
ðɛk.i,ðɔk.i,ðɛki,ðɔki
ðɛk.e,ðɔk.e,ðɛke,ðɔke
ðɛk.u,ðɔk.u,ðɛku,ðɔku
ðɛk.o,ðɔk.o,ðɛko,ðɔko
ðɛb.i,ðɔb.i,ðɛbi,ðɔbi
ðɛb.e,ðɔb.e,ðɛbe,ðɔbe
ðɛb.u,ðɔb.u,ðɛbu,ðɔbu
ðɛb.o,ðɔb.o,ðɛbo,ðɔbo
ðɛd.i,ðɔd.i,ðɛdi,ðɔdi
ðɛd.e,ðɔd.e,ðɛde,ðɔde
ðɛd.u,ðɔd.u,ðɛdu,ðɔdu
ðɛd.o,ðɔd.o,ðɛdo,ðɔdo
ðɛg.i,ðɔg.i,ðɛgi,ðɔgi
ðɛg.e,ðɔg.e,ðɛge,ðɔge
ðɛg.u,ðɔg.u,ðɛgu,ðɔgu
ðɛg.o,ðɔg.o,ðɛgo,ðɔgo
ðɛf.i,ðɔf.i,ðɛfi,ðɔfi
ðɛf.e,ðɔf.e,ðɛfe,ðɔfe
ðɛf.u,ðɔf.u,ðɛfu,ðɔfu
ðɛf.o,ðɔf.o,ðɛfo,ðɔfo
ðɛs.i,ðɔs.i,ðɛsi,ðɔsi
ðɛs.e,ðɔs.e,ðɛse,ðɔse
ðɛs.u,ðɔs.u,ðɛsu,ðɔsu
ðɛs.o,ðɔs.o,ðɛso,ðɔso
ðɛv.i,ðɔv.i,ðɛvi,ðɔvi
ðɛv.e,ðɔv.e,ðɛve,ðɔve
ðɛv.u,ðɔv.u,ðɛvu,ðɔvu
ðɛv.o,ðɔv.o,ðɛvo,ðɔvo
ðɛz.i,ðɔz.i,ðɛzi,ðɔzi
ðɛz.e,ðɔz.e,ðɛze,ðɔze
ðɛz.u,ðɔz.u,ðɛzu,ðɔzu
ðɛz.o,ðɔz.o,ðɛzo,ðɔzo
ðɛʃ.i,ðɔʃ.i,ðɛʃi,ðɔʃi
ðɛʃ.e,ðɔʃ.e,ðɛʃe,ðɔʃe
ðɛʃ.u,ðɔʃ.u,ðɛʃu,ðɔʃu
ðɛʃ.o,ðɔʃ.o,ðɛʃo,ðɔʃo
ðɛʒ.i,ðɔʒ.i,ðɛʒi,ðɔʒi
ðɛʒ.e,ðɔʒ.e,ðɛʒe,ðɔʒe
ðɛʒ.u,ðɔʒ.u,ðɛʒu,ðɔʒu
ðɛʒ.o,ðɔʒ.o,ðɛʒo,ðɔʒo
ðɛθ.i,ðɔθ.i,ðɛθi,ðɔθi
ðɛθ.e,ðɔθ.e,ðɛθe,ðɔθe
ðɛθ.u,ðɔθ.u,ðɛθu,ðɔθu
ðɛθ.o,ðɔθ.o,ðɛθo,ðɔθo
ðɛð.i,ðɔð.i,ðɛði,ðɔði
ðɛð.e,ðɔð.e,ðɛðe,ðɔðe
ðɛð.u,ðɔð.u,ðɛðu,ðɔðu
ðɛð.o,ðɔð.o,ðɛðo,ðɔðo
hɛm.i,hɔm.i,hɛmi,hɔmi
hɛm.e,hɔm.e,hɛme,hɔme
hɛm.u,hɔm.u,hɛmu,hɔmu
hɛm.o,hɔm.o,hɛmo,hɔmo
hɛn.i,hɔn.i,hɛni,hɔni
hɛn.e,hɔn.e,hɛne,hɔne
hɛn.u,hɔn.u,hɛnu,hɔnu
hɛn.o,hɔn.o,hɛno,hɔno
hɛŋ.i,hɔŋ.i,hɛŋi,hɔŋi
hɛŋ.e,hɔŋ.e,hɛŋe,hɔŋe
hɛŋ.u,hɔŋ.u,hɛŋu,hɔŋu
hɛŋ.o,hɔŋ.o,hɛŋo,hɔŋo
hɛp.i,hɔp.i,hɛpi,hɔpi
hɛp.e,hɔp.e,hɛpe,hɔpe
hɛp.u,hɔp.u,hɛpu,hɔpu
hɛp.o,hɔp.o,hɛpo,hɔpo
hɛt.i,hɔt.i,hɛti,hɔti
hɛt.e,hɔt.e,hɛte,hɔte
hɛt.u,hɔt.u,hɛtu,hɔtu
hɛt.o,hɔt.o,hɛto,hɔto
hɛk.i,hɔk.i,hɛki,hɔki
hɛk.e,hɔk.e,hɛke,hɔke
hɛk.u,hɔk.u,hɛku,hɔku
hɛk.o,hɔk.o,hɛko,hɔko
hɛb.i,hɔb.i,hɛbi,hɔbi
hɛb.e,hɔb.e,hɛbe,hɔbe
hɛb.u,hɔb.u,hɛbu,hɔbu
hɛb.o,hɔb.o,hɛbo,hɔbo
hɛd.i,hɔd.i,hɛdi,hɔdi
hɛd.e,hɔd.e,hɛde,hɔde
hɛd.u,hɔd.u,hɛdu,hɔdu
hɛd.o,hɔd.o,hɛdo,hɔdo
hɛg.i,hɔg.i,hɛgi,hɔgi
hɛg.e,hɔg.e,hɛge,hɔge
hɛg.u,hɔg.u,hɛgu,hɔgu
hɛg.o,hɔg.o,hɛgo,hɔgo
hɛf.i,hɔf.i,hɛfi,hɔfi
hɛf.e,hɔf.e,hɛfe,hɔfe
hɛf.u,hɔf.u,hɛfu,hɔfu
hɛf.o,hɔf.o,hɛfo,hɔfo
hɛs.i,hɔs.i,hɛsi,hɔsi
hɛs.e,hɔs.e,hɛse,hɔse
hɛs.u,hɔs.u,hɛsu,hɔsu
hɛs.o,hɔs.o,hɛso,hɔso
hɛv.i,hɔv.i,hɛvi,hɔvi
hɛv.e,hɔv.e,hɛve,hɔve
hɛv.u,hɔv.u,hɛvu,hɔvu
hɛv.o,hɔv.o,hɛvo,hɔvo
hɛz.i,hɔz.i,hɛzi,hɔzi
hɛz.e,hɔz.e,hɛze,hɔze
hɛz.u,hɔz.u,hɛzu,hɔzu
hɛz.o,hɔz.o,hɛzo,hɔzo
hɛʃ.i,hɔʃ.i,hɛʃi,hɔʃi
hɛʃ.e,hɔʃ.e,hɛʃe,hɔʃe
hɛʃ.u,hɔʃ.u,hɛʃu,hɔʃu
hɛʃ.o,hɔʃ.o,hɛʃo,hɔʃo
