ur_syll,sr_syll,ur_string,sr_string,ur_var,sr_var
pɪg.i,pʊg.i,pɪgi,pʊgi,pɪgi,pʊgi
pɪg.e,pʊg.e,pɪge,pʊge,pɪgeɪ,pʊgeɪ
pɪg.u,pʊg.u,pɪgu,pʊgu,pɪgu,pʊgu
pɪg.o,pʊg.o,pɪgo,pʊgo,pɪgoʊ,pʊgoʊ
pɪf.i,pʊf.i,pɪfi,pʊfi,pɪfi,pʊfi
pɪf.e,pʊf.e,pɪfe,pʊfe,pɪfeɪ,pʊfeɪ
pɪf.u,pʊf.u,pɪfu,pʊfu,pɪfu,pʊfu
pɪf.o,pʊf.o,pɪfo,pʊfo,pɪfoʊ,pʊfoʊ
pɪs.i,pʊs.i,pɪsi,pʊsi,pɪsi,pʊsi
pɪs.e,pʊs.e,pɪse,pʊse,pɪseɪ,pʊseɪ
pɪs.u,pʊs.u,pɪsu,pʊsu,pɪsu,pʊsu
pɪs.o,pʊs.o,pɪso,pʊso,pɪsoʊ,pʊsoʊ
pɪv.i,pʊv.i,pɪvi,pʊvi,pɪvi,pʊvi
pɪv.e,pʊv.e,pɪve,pʊve,pɪveɪ,pʊveɪ
pɪv.u,pʊv.u,pɪvu,pʊvu,pɪvu,pʊvu
pɪv.o,pʊv.o,pɪvo,pʊvo,pɪvoʊ,pʊvoʊ
pɪz.i,pʊz.i,pɪzi,pʊzi,pɪzi,pʊzi
pɪz.e,pʊz.e,pɪze,pʊze,pɪzeɪ,pʊzeɪ
pɪz.u,pʊz.u,pɪzu,pʊzu,pɪzu,pʊzu
pɪz.o,pʊz.o,pɪzo,pʊzo,pɪzoʊ,pʊzoʊ
pɪʃ.i,pʊʃ.i,pɪʃi,pʊʃi,pɪʃi,pʊʃi
pɪʃ.e,pʊʃ.e,pɪʃe,pʊʃe,pɪʃeɪ,pʊʃeɪ
pɪʃ.u,pʊʃ.u,pɪʃu,pʊʃu,pɪʃu,pʊʃu
pɪʃ.o,pʊʃ.o,pɪʃo,pʊʃo,pɪʃoʊ,pʊʃoʊ
pɪʒ.i,pʊʒ.i,pɪʒi,pʊʒi,pɪʒi,pʊʒi
pɪʒ.e,pʊʒ.e,pɪʒe,pʊʒe,pɪʒeɪ,pʊʒeɪ
pɪʒ.u,pʊʒ.u,pɪʒu,pʊʒu,pɪʒu,pʊʒu
pɪʒ.o,pʊʒ.o,pɪʒo,pʊʒo,pɪʒoʊ,pʊʒoʊ
pɪθ.i,pʊθ.i,pɪθi,pʊθi,pɪθi,pʊθi
pɪθ.e,pʊθ.e,pɪθe,pʊθe,pɪθeɪ,pʊθeɪ
pɪθ.u,pʊθ.u,pɪθu,pʊθu,pɪθu,pʊθu
pɪθ.o,pʊθ.o,pɪθo,pʊθo,pɪθoʊ,pʊθoʊ
pɪð.i,pʊð.i,pɪði,pʊði,pɪði,pʊði
pɪð.e,pʊð.e,pɪðe,pʊðe,pɪðeɪ,pʊðeɪ
pɪð.u,pʊð.u,pɪðu,pʊðu,pɪðu,pʊðu
pɪð.o,pʊð.o,pɪðo,pʊðo,pɪðoʊ,pʊðoʊ
tɪm.i,tʊm.i,tɪmi,tʊmi,tɪmi,tʊmi
tɪm.e,tʊm.e,tɪme,tʊme,tɪmeɪ,tʊmeɪ
tɪm.u,tʊm.u,tɪmu,tʊmu,tɪmu,tʊmu
tɪm.o,tʊm.o,tɪmo,tʊmo,tɪmoʊ,tʊmoʊ
tɪn.i,tʊn.i,tɪni,tʊni,tɪni,tʊni
tɪn.e,tʊn.e,tɪne,tʊne,tɪneɪ,tʊneɪ
tɪn.u,tʊn.u,tɪnu,tʊnu,tɪnu,tʊnu
tɪn.o,tʊn.o,tɪno,tʊno,tɪnoʊ,tʊnoʊ
tɪŋ.i,tʊŋ.i,tɪŋi,tʊŋi,tɪŋi,tʊŋi
tɪŋ.e,tʊŋ.e,tɪŋe,tʊŋe,tɪŋeɪ,tʊŋeɪ
tɪŋ.u,tʊŋ.u,tɪŋu,tʊŋu,tɪŋu,tʊŋu
tɪŋ.o,tʊŋ.o,tɪŋo,tʊŋo,tɪŋoʊ,tʊŋoʊ
tɪp.i,tʊp.i,tɪpi,tʊpi,tɪpi,tʊpi
tɪp.e,tʊp.e,tɪpe,tʊpe,tɪpeɪ,tʊpeɪ
tɪp.u,tʊp.u,tɪpu,tʊpu,tɪpu,tʊpu
tɪp.o,tʊp.o,tɪpo,tʊpo,tɪpoʊ,tʊpoʊ
tɪt.i,tʊt.i,tɪti,tʊti,tɪti,tʊti
tɪt.e,tʊt.e,tɪte,tʊte,tɪteɪ,tʊteɪ
tɪt.u,tʊt.u,tɪtu,tʊtu,tɪtu,tʊtu
tɪt.o,tʊt.o,tɪto,tʊto,tɪtoʊ,tʊtoʊ
tɪk.i,tʊk.i,tɪki,tʊki,tɪki,tʊki
tɪk.e,tʊk.e,tɪke,tʊke,tɪkeɪ,tʊkeɪ
tɪk.u,tʊk.u,tɪku,tʊku,tɪku,tʊku
tɪk.o,tʊk.o,tɪko,tʊko,tɪkoʊ,tʊkoʊ
tɪb.i,tʊb.i,tɪbi,tʊbi,tɪbi,tʊbi
tɪb.e,tʊb.e,tɪbe,tʊbe,tɪbeɪ,tʊbeɪ
tɪb.u,tʊb.u,tɪbu,tʊbu,tɪbu,tʊbu
tɪb.o,tʊb.o,tɪbo,tʊbo,tɪboʊ,tʊboʊ
tɪd.i,tʊd.i,tɪdi,tʊdi,tɪdi,tʊdi
tɪd.e,tʊd.e,tɪde,tʊde,tɪdeɪ,tʊdeɪ
tɪd.u,tʊd.u,tɪdu,tʊdu,tɪdu,tʊdu
tɪd.o,tʊd.o,tɪdo,tʊdo,tɪdoʊ,tʊdoʊ
tɪg.i,tʊg.i,tɪgi,tʊgi,tɪgi,tʊgi
tɪg.e,tʊg.e,tɪge,tʊge,tɪgeɪ,tʊgeɪ
tɪg.u,tʊg.u,tɪgu,tʊgu,tɪgu,tʊgu
tɪg.o,tʊg.o,tɪgo,tʊgo,tɪgoʊ,tʊgoʊ
tɪf.i,tʊf.i,tɪfi,tʊfi,tɪfi,tʊfi
tɪf.e,tʊf.e,tɪfe,tʊfe,tɪfeɪ,tʊfeɪ
tɪf.u,tʊf.u,tɪfu,tʊfu,tɪfu,tʊfu
tɪf.o,tʊf.o,tɪfo,tʊfo,tɪfoʊ,tʊfoʊ
tɪs.i,tʊs.i,tɪsi,tʊsi,tɪsi,tʊsi
tɪs.e,tʊs.e,tɪse,tʊse,tɪseɪ,tʊseɪ
tɪs.u,tʊs.u,tɪsu,tʊsu,tɪsu,tʊsu
tɪs.o,tʊs.o,tɪso,tʊso,tɪsoʊ,tʊsoʊ
tɪv.i,tʊv.i,tɪvi,tʊvi,tɪvi,tʊvi
tɪv.e,tʊv.e,tɪve,tʊve,tɪveɪ,tʊveɪ
tɪv.u,tʊv.u,tɪvu,tʊvu,tɪvu,tʊvu
tɪv.o,tʊv.o,tɪvo,tʊvo,tɪvoʊ,tʊvoʊ
tɪz.i,tʊz.i,tɪzi,tʊzi,tɪzi,tʊzi
tɪz.e,tʊz.e,tɪze,tʊze,tɪzeɪ,tʊzeɪ
tɪz.u,tʊz.u,tɪzu,tʊzu,tɪzu,tʊzu
tɪz.o,tʊz.o,tɪzo,tʊzo,tɪzoʊ,tʊzoʊ
tɪʃ.i,tʊʃ.i,tɪʃi,tʊʃi,tɪʃi,tʊʃi
tɪʃ.e,tʊʃ.e,tɪʃe,tʊʃe,tɪʃeɪ,tʊʃeɪ
tɪʃ.u,tʊʃ.u,tɪʃu,tʊʃu,tɪʃu,tʊʃu
tɪʃ.o,tʊʃ.o,tɪʃo,tʊʃo,tɪʃoʊ,tʊʃoʊ
tɪʒ.i,tʊʒ.i,tɪʒi,tʊʒi,tɪʒi,tʊʒi
tɪʒ.e,tʊʒ.e,tɪʒe,tʊʒe,tɪʒeɪ,tʊʒeɪ
tɪʒ.u,tʊʒ.u,tɪʒu,tʊʒu,tɪʒu,tʊʒu
tɪʒ.o,tʊʒ.o,tɪʒo,tʊʒo,tɪʒoʊ,tʊʒoʊ
tɪθ.i,tʊθ.i,tɪθi,tʊθi,tɪθi,tʊθi
tɪθ.e,tʊθ.e,tɪθe,tʊθe,tɪθeɪ,tʊθeɪ
tɪθ.u,tʊθ.u,tɪθu,tʊθu,tɪθu,tʊθu
tɪθ.o,tʊθ.o,tɪθo,tʊθo,tɪθoʊ,tʊθoʊ
tɪð.i,tʊð.i,tɪði,tʊði,tɪði,tʊði
tɪð.e,tʊð.e,tɪðe,tʊðe,tɪðeɪ,tʊðeɪ
tɪð.u,tʊð.u,tɪðu,tʊðu,tɪðu,tʊðu
tɪð.o,tʊð.o,tɪðo,tʊðo,tɪðoʊ,tʊðoʊ
kɪm.i,kʊm.i,kɪmi,kʊmi,kɪmi,kʊmi
kɪm.e,kʊm.e,kɪme,kʊme,kɪmeɪ,kʊmeɪ
kɪm.u,kʊm.u,kɪmu,kʊmu,kɪmu,kʊmu
kɪm.o,kʊm.o,kɪmo,kʊmo,kɪmoʊ,kʊmoʊ
kɪn.i,kʊn.i,kɪni,kʊni,kɪni,kʊni
kɪn.e,kʊn.e,kɪne,kʊne,kɪneɪ,kʊneɪ
kɪn.u,kʊn.u,kɪnu,kʊnu,kɪnu,kʊnu
kɪn.o,kʊn.o,kɪno,kʊno,kɪnoʊ,kʊnoʊ
kɪŋ.i,kʊŋ.i,kɪŋi,kʊŋi,kɪŋi,kʊŋi
kɪŋ.e,kʊŋ.e,kɪŋe,kʊŋe,kɪŋeɪ,kʊŋeɪ
kɪŋ.u,kʊŋ.u,kɪŋu,kʊŋu,kɪŋu,kʊŋu
kɪŋ.o,kʊŋ.o,kɪŋo,kʊŋo,kɪŋoʊ,kʊŋoʊ
kɪp.i,kʊp.i,kɪpi,kʊpi,kɪpi,kʊpi
kɪp.e,kʊp.e,kɪpe,kʊpe,kɪpeɪ,kʊpeɪ
kɪp.u,kʊp.u,kɪpu,kʊpu,kɪpu,kʊpu
kɪp.o,kʊp.o,kɪpo,kʊpo,kɪpoʊ,kʊpoʊ
kɪt.i,kʊt.i,kɪti,kʊti,kɪti,kʊti
kɪt.e,kʊt.e,kɪte,kʊte,kɪteɪ,kʊteɪ
kɪt.u,kʊt.u,kɪtu,kʊtu,kɪtu,kʊtu
kɪt.o,kʊt.o,kɪto,kʊto,kɪtoʊ,kʊtoʊ
kɪk.i,kʊk.i,kɪki,kʊki,kɪki,kʊki
kɪk.e,kʊk.e,kɪke,kʊke,kɪkeɪ,kʊkeɪ
kɪk.u,kʊk.u,kɪku,kʊku,kɪku,kʊku
kɪk.o,kʊk.o,kɪko,kʊko,kɪkoʊ,kʊkoʊ
kɪb.i,kʊb.i,kɪbi,kʊbi,kɪbi,kʊbi
kɪb.e,kʊb.e,kɪbe,kʊbe,kɪbeɪ,kʊbeɪ
kɪb.u,kʊb.u,kɪbu,kʊbu,kɪbu,kʊbu
kɪb.o,kʊb.o,kɪbo,kʊbo,kɪboʊ,kʊboʊ
kɪd.i,kʊd.i,kɪdi,kʊdi,kɪdi,kʊdi
kɪd.e,kʊd.e,kɪde,kʊde,kɪdeɪ,kʊdeɪ
kɪd.u,kʊd.u,kɪdu,kʊdu,kɪdu,kʊdu
kɪd.o,kʊd.o,kɪdo,kʊdo,kɪdoʊ,kʊdoʊ
kɪg.i,kʊg.i,kɪgi,kʊgi,kɪgi,kʊgi
kɪg.e,kʊg.e,kɪge,kʊge,kɪgeɪ,kʊgeɪ
kɪg.u,kʊg.u,kɪgu,kʊgu,kɪgu,kʊgu
kɪg.o,kʊg.o,kɪgo,kʊgo,kɪgoʊ,kʊgoʊ
kɪf.i,kʊf.i,kɪfi,kʊfi,kɪfi,kʊfi
kɪf.e,kʊf.e,kɪfe,kʊfe,kɪfeɪ,kʊfeɪ
kɪf.u,kʊf.u,kɪfu,kʊfu,kɪfu,kʊfu
kɪf.o,kʊf.o,kɪfo,kʊfo,kɪfoʊ,kʊfoʊ
kɪs.i,kʊs.i,kɪsi,kʊsi,kɪsi,kʊsi
kɪs.e,kʊs.e,kɪse,kʊse,kɪseɪ,kʊseɪ
kɪs.u,kʊs.u,kɪsu,kʊsu,kɪsu,kʊsu
kɪs.o,kʊs.o,kɪso,kʊso,kɪsoʊ,kʊsoʊ
kɪv.i,kʊv.i,kɪvi,kʊvi,kɪvi,kʊvi
kɪv.e,kʊv.e,kɪve,kʊve,kɪveɪ,kʊveɪ
kɪv.u,kʊv.u,kɪvu,kʊvu,kɪvu,kʊvu
kɪv.o,kʊv.o,kɪvo,kʊvo,kɪvoʊ,kʊvoʊ
kɪz.i,kʊz.i,kɪzi,kʊzi,kɪzi,kʊzi
kɪz.e,kʊz.e,kɪze,kʊze,kɪzeɪ,kʊzeɪ
kɪz.u,kʊz.u,kɪzu,kʊzu,kɪzu,kʊzu
kɪz.o,kʊz.o,kɪzo,kʊzo,kɪzoʊ,kʊzoʊ
kɪʃ.i,kʊʃ.i,kɪʃi,kʊʃi,kɪʃi,kʊʃi
kɪʃ.e,kʊʃ.e,kɪʃe,kʊʃe,kɪʃeɪ,kʊʃeɪ
kɪʃ.u,kʊʃ.u,kɪʃu,kʊʃu,kɪʃu,kʊʃu
kɪʃ.o,kʊʃ.o,kɪʃo,kʊʃo,kɪʃoʊ,kʊʃoʊ
kɪʒ.i,kʊʒ.i,kɪʒi,kʊʒi,kɪʒi,kʊʒi
kɪʒ.e,kʊʒ.e,kɪʒe,kʊʒe,kɪʒeɪ,kʊʒeɪ
kɪʒ.u,kʊʒ.u,kɪʒu,kʊʒu,kɪʒu,kʊʒu
kɪʒ.o,kʊʒ.o,kɪʒo,kʊʒo,kɪʒoʊ,kʊʒoʊ
kɪθ.i,kʊθ.i,kɪθi,kʊθi,kɪθi,kʊθi
kɪθ.e,kʊθ.e,kɪθe,kʊθe,kɪθeɪ,kʊθeɪ
kɪθ.u,kʊθ.u,kɪθu,kʊθu,kɪθu,kʊθu
kɪθ.o,kʊθ.o,kɪθo,kʊθo,kɪθoʊ,kʊθoʊ
kɪð.i,kʊð.i,kɪði,kʊði,kɪði,kʊði
kɪð.e,kʊð.e,kɪðe,kʊðe,kɪðeɪ,kʊðeɪ
kɪð.u,kʊð.u,kɪðu,kʊðu,kɪðu,kʊðu
kɪð.o,kʊð.o,kɪðo,kʊðo,kɪðoʊ,kʊðoʊ
bɪm.i,bʊm.i,bɪmi,bʊmi,bɪmi,bʊmi
bɪm.e,bʊm.e,bɪme,bʊme,bɪmeɪ,bʊmeɪ
bɪm.u,bʊm.u,bɪmu,bʊmu,bɪmu,bʊmu
bɪm.o,bʊm.o,bɪmo,bʊmo,bɪmoʊ,bʊmoʊ
bɪn.i,bʊn.i,bɪni,bʊni,bɪni,bʊni
bɪn.e,bʊn.e,bɪne,bʊne,bɪneɪ,bʊneɪ
bɪn.u,bʊn.u,bɪnu,bʊnu,bɪnu,bʊnu
bɪn.o,bʊn.o,bɪno,bʊno,bɪnoʊ,bʊnoʊ
bɪŋ.i,bʊŋ.i,bɪŋi,bʊŋi,bɪŋi,bʊŋi
bɪŋ.e,bʊŋ.e,bɪŋe,bʊŋe,bɪŋeɪ,bʊŋeɪ
bɪŋ.u,bʊŋ.u,bɪŋu,bʊŋu,bɪŋu,bʊŋu
bɪŋ.o,bʊŋ.o,bɪŋo,bʊŋo,bɪŋoʊ,bʊŋoʊ
bɪp.i,bʊp.i,bɪpi,bʊpi,bɪpi,bʊpi
bɪp.e,bʊp.e,bɪpe,bʊpe,bɪpeɪ,bʊpeɪ
bɪp.u,bʊp.u,bɪpu,bʊpu,bɪpu,bʊpu
bɪp.o,bʊp.o,bɪpo,bʊpo,bɪpoʊ,bʊpoʊ
bɪt.i,bʊt.i,bɪti,bʊti,bɪti,bʊti
bɪt.e,bʊt.e,bɪte,bʊte,bɪteɪ,bʊteɪ
bɪt.u,bʊt.u,bɪtu,bʊtu,bɪtu,bʊtu
bɪt.o,bʊt.o,bɪto,bʊto,bɪtoʊ,bʊtoʊ
bɪk.i,bʊk.i,bɪki,bʊki,bɪki,bʊki
bɪk.e,bʊk.e,bɪke,bʊke,bɪkeɪ,bʊkeɪ
bɪk.u,bʊk.u,bɪku,bʊku,bɪku,bʊku
bɪk.o,bʊk.o,bɪko,bʊko,bɪkoʊ,bʊkoʊ
bɪb.i,bʊb.i,bɪbi,bʊbi,bɪbi,bʊbi
bɪb.e,bʊb.e,bɪbe,bʊbe,bɪbeɪ,bʊbeɪ
bɪb.u,bʊb.u,bɪbu,bʊbu,bɪbu,bʊbu
bɪb.o,bʊb.o,bɪbo,bʊbo,bɪboʊ,bʊboʊ
bɪd.i,bʊd.i,bɪdi,bʊdi,bɪdi,bʊdi
bɪd.e,bʊd.e,bɪde,bʊde,bɪdeɪ,bʊdeɪ
bɪd.u,bʊd.u,bɪdu,bʊdu,bɪdu,bʊdu
bɪd.o,bʊd.o,bɪdo,bʊdo,bɪdoʊ,bʊdoʊ
bɪg.i,bʊg.i,bɪgi,bʊgi,bɪgi,bʊgi
bɪg.e,bʊg.e,bɪge,bʊge,bɪgeɪ,bʊgeɪ
bɪg.u,bʊg.u,bɪgu,bʊgu,bɪgu,bʊgu
bɪg.o,bʊg.o,bɪgo,bʊgo,bɪgoʊ,bʊgoʊ
bɪf.i,bʊf.i,bɪfi,bʊfi,bɪfi,bʊfi
bɪf.e,bʊf.e,bɪfe,bʊfe,bɪfeɪ,bʊfeɪ
bɪf.u,bʊf.u,bɪfu,bʊfu,bɪfu,bʊfu
bɪf.o,bʊf.o,bɪfo,bʊfo,bɪfoʊ,bʊfoʊ
bɪs.i,bʊs.i,bɪsi,bʊsi,bɪsi,bʊsi
bɪs.e,bʊs.e,bɪse,bʊse,bɪseɪ,bʊseɪ
bɪs.u,bʊs.u,bɪsu,bʊsu,bɪsu,bʊsu
bɪs.o,bʊs.o,bɪso,bʊso,bɪsoʊ,bʊsoʊ
bɪv.i,bʊv.i,bɪvi,bʊvi,bɪvi,bʊvi
bɪv.e,bʊv.e,bɪve,bʊve,bɪveɪ,bʊveɪ
bɪv.u,bʊv.u,bɪvu,bʊvu,bɪvu,bʊvu
bɪv.o,bʊv.o,bɪvo,bʊvo,bɪvoʊ,bʊvoʊ
bɪz.i,bʊz.i,bɪzi,bʊzi,bɪzi,bʊzi
bɪz.e,bʊz.e,bɪze,bʊze,bɪzeɪ,bʊzeɪ
bɪz.u,bʊz.u,bɪzu,bʊzu,bɪzu,bʊzu
bɪz.o,bʊz.o,bɪzo,bʊzo,bɪzoʊ,bʊzoʊ
bɪʃ.i,bʊʃ.i,bɪʃi,bʊʃi,bɪʃi,bʊʃi
bɪʃ.e,bʊʃ.e,bɪʃe,bʊʃe,bɪʃeɪ,bʊʃeɪ
bɪʃ.u,bʊʃ.u,bɪʃu,bʊʃu,bɪʃu,bʊʃu
bɪʃ.o,bʊʃ.o,bɪʃo,bʊʃo,bɪʃoʊ,bʊʃoʊ
bɪʒ.i,bʊʒ.i,bɪʒi,bʊʒi,bɪʒi,bʊʒi
bɪʒ.e,bʊʒ.e,bɪʒe,bʊʒe,bɪʒeɪ,bʊʒeɪ
bɪʒ.u,bʊʒ.u,bɪʒu,bʊʒu,bɪʒu,bʊʒu
bɪʒ.o,bʊʒ.o,bɪʒo,bʊʒo,bɪʒoʊ,bʊʒoʊ
bɪθ.i,bʊθ.i,bɪθi,bʊθi,bɪθi,bʊθi
bɪθ.e,bʊθ.e,bɪθe,bʊθe,bɪθeɪ,bʊθeɪ
bɪθ.u,bʊθ.u,bɪθu,bʊθu,bɪθu,bʊθu
bɪθ.o,bʊθ.o,bɪθo,bʊθo,bɪθoʊ,bʊθoʊ
bɪð.i,bʊð.i,bɪði,bʊði,bɪði,bʊði
bɪð.e,bʊð.e,bɪðe,bʊðe,bɪðeɪ,bʊðeɪ
bɪð.u,bʊð.u,bɪðu,bʊðu,bɪðu,bʊðu
bɪð.o,bʊð.o,bɪðo,bʊðo,bɪðoʊ,bʊðoʊ
dɪm.i,dʊm.i,dɪmi,dʊmi,dɪmi,dʊmi
dɪm.e,dʊm.e,dɪme,dʊme,dɪmeɪ,dʊmeɪ
dɪm.u,dʊm.u,dɪmu,dʊmu,dɪmu,dʊmu
dɪm.o,dʊm.o,dɪmo,dʊmo,dɪmoʊ,dʊmoʊ
dɪn.i,dʊn.i,dɪni,dʊni,dɪni,dʊni
dɪn.e,dʊn.e,dɪne,dʊne,dɪneɪ,dʊneɪ
dɪn.u,dʊn.u,dɪnu,dʊnu,dɪnu,dʊnu
dɪn.o,dʊn.o,dɪno,dʊno,dɪnoʊ,dʊnoʊ
dɪŋ.i,dʊŋ.i,dɪŋi,dʊŋi,dɪŋi,dʊŋi
dɪŋ.e,dʊŋ.e,dɪŋe,dʊŋe,dɪŋeɪ,dʊŋeɪ
dɪŋ.u,dʊŋ.u,dɪŋu,dʊŋu,dɪŋu,dʊŋu
dɪŋ.o,dʊŋ.o,dɪŋo,dʊŋo,dɪŋoʊ,dʊŋoʊ
dɪp.i,dʊp.i,dɪpi,dʊpi,dɪpi,dʊpi
dɪp.e,dʊp.e,dɪpe,dʊpe,dɪpeɪ,dʊpeɪ
dɪp.u,dʊp.u,dɪpu,dʊpu,dɪpu,dʊpu
dɪp.o,dʊp.o,dɪpo,dʊpo,dɪpoʊ,dʊpoʊ
dɪt.i,dʊt.i,dɪti,dʊti,dɪti,dʊti
dɪt.e,dʊt.e,dɪte,dʊte,dɪteɪ,dʊteɪ
dɪt.u,dʊt.u,dɪtu,dʊtu,dɪtu,dʊtu
dɪt.o,dʊt.o,dɪto,dʊto,dɪtoʊ,dʊtoʊ
dɪk.i,dʊk.i,dɪki,dʊki,dɪki,dʊki
dɪk.e,dʊk.e,dɪke,dʊke,dɪkeɪ,dʊkeɪ
dɪk.u,dʊk.u,dɪku,dʊku,dɪku,dʊku
dɪk.o,dʊk.o,dɪko,dʊko,dɪkoʊ,dʊkoʊ
dɪb.i,dʊb.i,dɪbi,dʊbi,dɪbi,dʊbi
dɪb.e,dʊb.e,dɪbe,dʊbe,dɪbeɪ,dʊbeɪ
dɪb.u,dʊb.u,dɪbu,dʊbu,dɪbu,dʊbu
dɪb.o,dʊb.o,dɪbo,dʊbo,dɪboʊ,dʊboʊ
dɪd.i,dʊd.i,dɪdi,dʊdi,dɪdi,dʊdi
dɪd.e,dʊd.e,dɪde,dʊde,dɪdeɪ,dʊdeɪ
dɪd.u,dʊd.u,dɪdu,dʊdu,dɪdu,dʊdu
dɪd.o,dʊd.o,dɪdo,dʊdo,dɪdoʊ,dʊdoʊ
dɪg.i,dʊg.i,dɪgi,dʊgi,dɪgi,dʊgi
dɪg.e,dʊg.e,dɪge,dʊge,dɪgeɪ,dʊgeɪ
dɪg.u,dʊg.u,dɪgu,dʊgu,dɪgu,dʊgu
dɪg.o,dʊg.o,dɪgo,dʊgo,dɪgoʊ,dʊgoʊ
dɪf.i,dʊf.i,dɪfi,dʊfi,dɪfi,dʊfi
dɪf.e,dʊf.e,dɪfe,dʊfe,dɪfeɪ,dʊfeɪ
dɪf.u,dʊf.u,dɪfu,dʊfu,dɪfu,dʊfu
dɪf.o,dʊf.o,dɪfo,dʊfo,dɪfoʊ,dʊfoʊ
dɪs.i,dʊs.i,dɪsi,dʊsi,dɪsi,dʊsi
dɪs.e,dʊs.e,dɪse,dʊse,dɪseɪ,dʊseɪ
dɪs.u,dʊs.u,dɪsu,dʊsu,dɪsu,dʊsu
dɪs.o,dʊs.o,dɪso,dʊso,dɪsoʊ,dʊsoʊ
dɪv.i,dʊv.i,dɪvi,dʊvi,dɪvi,dʊvi
dɪv.e,dʊv.e,dɪve,dʊve,dɪveɪ,dʊveɪ
dɪv.u,dʊv.u,dɪvu,dʊvu,dɪvu,dʊvu
dɪv.o,dʊv.o,dɪvo,dʊvo,dɪvoʊ,dʊvoʊ
dɪz.i,dʊz.i,dɪzi,dʊzi,dɪzi,dʊzi
dɪz.e,dʊz.e,dɪze,dʊze,dɪzeɪ,dʊzeɪ
dɪz.u,dʊz.u,dɪzu,dʊzu,dɪzu,dʊzu
dɪz.o,dʊz.o,dɪzo,dʊzo,dɪzoʊ,dʊzoʊ
dɪʃ.i,dʊʃ.i,dɪʃi,dʊʃi,dɪʃi,dʊʃi
dɪʃ.e,dʊʃ.e,dɪʃe,dʊʃe,dɪʃeɪ,dʊʃeɪ
dɪʃ.u,dʊʃ.u,dɪʃu,dʊʃu,dɪʃu,dʊʃu
dɪʃ.o,dʊʃ.o,dɪʃo,dʊʃo,dɪʃoʊ,dʊʃoʊ
dɪʒ.i,dʊʒ.i,dɪʒi,dʊʒi,dɪʒi,dʊʒi
dɪʒ.e,dʊʒ.e,dɪʒe,dʊʒe,dɪʒeɪ,dʊʒeɪ
dɪʒ.u,dʊʒ.u,dɪʒu,dʊʒu,dɪʒu,dʊʒu
dɪʒ.o,dʊʒ.o,dɪʒo,dʊʒo,dɪʒoʊ,dʊʒoʊ
dɪθ.i,dʊθ.i,dɪθi,dʊθi,dɪθi,dʊθi
dɪθ.e,dʊθ.e,dɪθe,dʊθe,dɪθeɪ,dʊθeɪ
dɪθ.u,dʊθ.u,dɪθu,dʊθu,dɪθu,dʊθu
dɪθ.o,dʊθ.o,dɪθo,dʊθo,dɪθoʊ,dʊθoʊ
dɪð.i,dʊð.i,dɪði,dʊði,dɪði,dʊði
dɪð.e,dʊð.e,dɪðe,dʊðe,dɪðeɪ,dʊðeɪ
dɪð.u,dʊð.u,dɪðu,dʊðu,dɪðu,dʊðu
dɪð.o,dʊð.o,dɪðo,dʊðo,dɪðoʊ,dʊðoʊ
gɪm.i,gʊm.i,gɪmi,gʊmi,gɪmi,gʊmi
gɪm.e,gʊm.e,gɪme,gʊme,gɪmeɪ,gʊmeɪ
gɪm.u,gʊm.u,gɪmu,gʊmu,gɪmu,gʊmu
gɪm.o,gʊm.o,gɪmo,gʊmo,gɪmoʊ,gʊmoʊ
gɪn.i,gʊn.i,gɪni,gʊni,gɪni,gʊni
gɪn.e,gʊn.e,gɪne,gʊne,gɪneɪ,gʊneɪ
gɪn.u,gʊn.u,gɪnu,gʊnu,gɪnu,gʊnu
gɪn.o,gʊn.o,gɪno,gʊno,gɪnoʊ,gʊnoʊ
gɪŋ.i,gʊŋ.i,gɪŋi,gʊŋi,gɪŋi,gʊŋi
gɪŋ.e,gʊŋ.e,gɪŋe,gʊŋe,gɪŋeɪ,gʊŋeɪ
gɪŋ.u,gʊŋ.u,gɪŋu,gʊŋu,gɪŋu,gʊŋu
gɪŋ.o,gʊŋ.o,gɪŋo,gʊŋo,gɪŋoʊ,gʊŋoʊ
gɪp.i,gʊp.i,gɪpi,gʊpi,gɪpi,gʊpi
gɪp.e,gʊp.e,gɪpe,gʊpe,gɪpeɪ,gʊpeɪ
gɪp.u,gʊp.u,gɪpu,gʊpu,gɪpu,gʊpu
gɪp.o,gʊp.o,gɪpo,gʊpo,gɪpoʊ,gʊpoʊ
gɪt.i,gʊt.i,gɪti,gʊti,gɪti,gʊti
gɪt.e,gʊt.e,gɪte,gʊte,gɪteɪ,gʊteɪ
gɪt.u,gʊt.u,gɪtu,gʊtu,gɪtu,gʊtu
gɪt.o,gʊt.o,gɪto,gʊto,gɪtoʊ,gʊtoʊ
gɪk.i,gʊk.i,gɪki,gʊki,gɪki,gʊki
gɪk.e,gʊk.e,gɪke,gʊke,gɪkeɪ,gʊkeɪ
gɪk.u,gʊk.u,gɪku,gʊku,gɪku,gʊku
gɪk.o,gʊk.o,gɪko,gʊko,gɪkoʊ,gʊkoʊ
gɪb.i,gʊb.i,gɪbi,gʊbi,gɪbi,gʊbi
gɪb.e,gʊb.e,gɪbe,gʊbe,gɪbeɪ,gʊbeɪ
