stem,ur_ref,sr_ref,ur,sr
pɛp,pɛpeɪ,pɛpoʊ,pɛpe,pɛpo
pɛt,pɛteɪ,pɛtoʊ,pɛte,pɛto
pɛk,pɛkeɪ,pɛkoʊ,pɛke,pɛko
pɛb,pɛbeɪ,pɛboʊ,pɛbe,pɛbo
pɛd,pɛdeɪ,pɛdoʊ,pɛde,pɛdo
pɛg,pɛgeɪ,pɛgoʊ,pɛge,pɛgo
pɛf,pɛfeɪ,pɛfoʊ,pɛfe,pɛfo
pɛs,pɛseɪ,pɛsoʊ,pɛse,pɛso
pɛv,pɛveɪ,pɛvoʊ,pɛve,pɛvo
pɛz,pɛzeɪ,pɛzoʊ,pɛze,pɛzo
pɛʃ,pɛʃeɪ,pɛʃoʊ,pɛʃe,pɛʃo
pɛʒ,pɛʒeɪ,pɛʒoʊ,pɛʒe,pɛʒo
pɛθ,pɛθeɪ,pɛθoʊ,pɛθe,pɛθo
pɛð,pɛðeɪ,pɛðoʊ,pɛðe,pɛðo
tɛm,tɛmeɪ,tɛmoʊ,tɛme,tɛmo
tɛn,tɛneɪ,tɛnoʊ,tɛne,tɛno
tɛŋ,tɛŋeɪ,tɛŋoʊ,tɛŋe,tɛŋo
tɛp,tɛpeɪ,tɛpoʊ,tɛpe,tɛpo
tɛt,tɛteɪ,tɛtoʊ,tɛte,tɛto
tɛk,tɛkeɪ,tɛkoʊ,tɛke,tɛko
tɛb,tɛbeɪ,tɛboʊ,tɛbe,tɛbo
tɛd,tɛdeɪ,tɛdoʊ,tɛde,tɛdo
tɛg,tɛgeɪ,tɛgoʊ,tɛge,tɛgo
tɛf,tɛfeɪ,tɛfoʊ,tɛfe,tɛfo
tɛs,tɛseɪ,tɛsoʊ,tɛse,tɛso
tɛv,tɛveɪ,tɛvoʊ,tɛve,tɛvo
tɛz,tɛzeɪ,tɛzoʊ,tɛze,tɛzo
tɛʃ,tɛʃeɪ,tɛʃoʊ,tɛʃe,tɛʃo
tɛʒ,tɛʒeɪ,tɛʒoʊ,tɛʒe,tɛʒo
tɛθ,tɛθeɪ,tɛθoʊ,tɛθe,tɛθo
tɛð,tɛðeɪ,tɛðoʊ,tɛðe,tɛðo
kɛm,kɛmeɪ,kɛmoʊ,kɛme,kɛmo
kɛn,kɛneɪ,kɛnoʊ,kɛne,kɛno
kɛŋ,kɛŋeɪ,kɛŋoʊ,kɛŋe,kɛŋo
kɛp,kɛpeɪ,kɛpoʊ,kɛpe,kɛpo
kɛt,kɛteɪ,kɛtoʊ,kɛte,kɛto
kɛk,kɛkeɪ,kɛkoʊ,kɛke,kɛko
kɛb,kɛbeɪ,kɛboʊ,kɛbe,kɛbo
kɛd,kɛdeɪ,kɛdoʊ,kɛde,kɛdo
kɛg,kɛgeɪ,kɛgoʊ,kɛge,kɛgo
kɛf,kɛfeɪ,kɛfoʊ,kɛfe,kɛfo
kɛs,kɛseɪ,kɛsoʊ,kɛse,kɛso
kɛv,kɛveɪ,kɛvoʊ,kɛve,kɛvo
kɛz,kɛzeɪ,kɛzoʊ,kɛze,kɛzo
kɛʃ,kɛʃeɪ,kɛʃoʊ,kɛʃe,kɛʃo
kɛʒ,kɛʒeɪ,kɛʒoʊ,kɛʒe,kɛʒo
kɛθ,kɛθeɪ,kɛθoʊ,kɛθe,kɛθo
kɛð,kɛðeɪ,kɛðoʊ,kɛðe,kɛðo
bɛm,bɛmeɪ,bɛmoʊ,bɛme,bɛmo
bɛn,bɛneɪ,bɛnoʊ,bɛne,bɛno
bɛŋ,bɛŋeɪ,bɛŋoʊ,bɛŋe,bɛŋo
bɛp,bɛpeɪ,bɛpoʊ,bɛpe,bɛpo
bɛt,bɛteɪ,bɛtoʊ,bɛte,bɛto
bɛk,bɛkeɪ,bɛkoʊ,bɛke,bɛko
bɛb,bɛbeɪ,bɛboʊ,bɛbe,bɛbo
bɛd,bɛdeɪ,bɛdoʊ,bɛde,bɛdo
bɛg,bɛgeɪ,bɛgoʊ,bɛge,bɛgo
bɛf,bɛfeɪ,bɛfoʊ,bɛfe,bɛfo
bɛs,bɛseɪ,bɛsoʊ,bɛse,bɛso
bɛv,bɛveɪ,bɛvoʊ,bɛve,bɛvo
bɛz,bɛzeɪ,bɛzoʊ,bɛze,bɛzo
bɛʃ,bɛʃeɪ,bɛʃoʊ,bɛʃe,bɛʃo
bɛʒ,bɛʒeɪ,bɛʒoʊ,bɛʒe,bɛʒo
bɛθ,bɛθeɪ,bɛθoʊ,bɛθe,bɛθo
bɛð,bɛðeɪ,bɛðoʊ,bɛðe,bɛðo
dɛm,dɛmeɪ,dɛmoʊ,dɛme,dɛmo
dɛn,dɛneɪ,dɛnoʊ,dɛne,dɛno
dɛŋ,dɛŋeɪ,dɛŋoʊ,dɛŋe,dɛŋo
dɛp,dɛpeɪ,dɛpoʊ,dɛpe,dɛpo
dɛt,dɛteɪ,dɛtoʊ,dɛte,dɛto
dɛk,dɛkeɪ,dɛkoʊ,dɛke,dɛko
dɛb,dɛbeɪ,dɛboʊ,dɛbe,dɛbo
dɛd,dɛdeɪ,dɛdoʊ,dɛde,dɛdo
dɛg,dɛgeɪ,dɛgoʊ,dɛge,dɛgo
dɛf,dɛfeɪ,dɛfoʊ,dɛfe,dɛfo
dɛs,dɛseɪ,dɛsoʊ,dɛse,dɛso
dɛv,dɛveɪ,dɛvoʊ,dɛve,dɛvo
dɛz,dɛzeɪ,dɛzoʊ,dɛze,dɛzo
dɛʃ,dɛʃeɪ,dɛʃoʊ,dɛʃe,dɛʃo
dɛʒ,dɛʒeɪ,dɛʒoʊ,dɛʒe,dɛʒo
dɛθ,dɛθeɪ,dɛθoʊ,dɛθe,dɛθo
dɛð,dɛðeɪ,dɛðoʊ,dɛðe,dɛðo
gɛm,gɛmeɪ,gɛmoʊ,gɛme,gɛmo
gɛn,gɛneɪ,gɛnoʊ,gɛne,gɛno
gɛŋ,gɛŋeɪ,gɛŋoʊ,gɛŋe,gɛŋo
gɛp,gɛpeɪ,gɛpoʊ,gɛpe,gɛpo
gɛt,gɛteɪ,gɛtoʊ,gɛte,gɛto
gɛk,gɛkeɪ,gɛkoʊ,gɛke,gɛko
gɛb,gɛbeɪ,gɛboʊ,gɛbe,gɛbo
gɛd,gɛdeɪ,gɛdoʊ,gɛde,gɛdo
gɛg,gɛgeɪ,gɛgoʊ,gɛge,gɛgo
gɛf,gɛfeɪ,gɛfoʊ,gɛfe,gɛfo
gɛs,gɛseɪ,gɛsoʊ,gɛse,gɛso
gɛv,gɛveɪ,gɛvoʊ,gɛve,gɛvo
gɛz,gɛzeɪ,gɛzoʊ,gɛze,gɛzo
gɛʃ,gɛʃeɪ,gɛʃoʊ,gɛʃe,gɛʃo
gɛʒ,gɛʒeɪ,gɛʒoʊ,gɛʒe,gɛʒo
gɛθ,gɛθeɪ,gɛθoʊ,gɛθe,gɛθo
gɛð,gɛðeɪ,gɛðoʊ,gɛðe,gɛðo
fɛm,fɛmeɪ,fɛmoʊ,fɛme,fɛmo
fɛn,fɛneɪ,fɛnoʊ,fɛne,fɛno
fɛŋ,fɛŋeɪ,fɛŋoʊ,fɛŋe,fɛŋo
fɛp,fɛpeɪ,fɛpoʊ,fɛpe,fɛpo
fɛt,fɛteɪ,fɛtoʊ,fɛte,fɛto
fɛk,fɛkeɪ,fɛkoʊ,fɛke,fɛko
fɛb,fɛbeɪ,fɛboʊ,fɛbe,fɛbo
fɛd,fɛdeɪ,fɛdoʊ,fɛde,fɛdo
fɛg,fɛgeɪ,fɛgoʊ,fɛge,fɛgo
fɛf,fɛfeɪ,fɛfoʊ,fɛfe,fɛfo
fɛs,fɛseɪ,fɛsoʊ,fɛse,fɛso
fɛv,fɛveɪ,fɛvoʊ,fɛve,fɛvo
fɛz,fɛzeɪ,fɛzoʊ,fɛze,fɛzo
fɛʃ,fɛʃeɪ,fɛʃoʊ,fɛʃe,fɛʃo
fɛʒ,fɛʒeɪ,fɛʒoʊ,fɛʒe,fɛʒo
fɛθ,fɛθeɪ,fɛθoʊ,fɛθe,fɛθo
fɛð,fɛðeɪ,fɛðoʊ,fɛðe,fɛðo
sɛm,sɛmeɪ,sɛmoʊ,sɛme,sɛmo
sɛn,sɛneɪ,sɛnoʊ,sɛne,sɛno
sɛŋ,sɛŋeɪ,sɛŋoʊ,sɛŋe,sɛŋo
sɛp,sɛpeɪ,sɛpoʊ,sɛpe,sɛpo
sɛt,sɛteɪ,sɛtoʊ,sɛte,sɛto
sɛk,sɛkeɪ,sɛkoʊ,sɛke,sɛko
sɛb,sɛbeɪ,sɛboʊ,sɛbe,sɛbo
sɛd,sɛdeɪ,sɛdoʊ,sɛde,sɛdo
sɛg,sɛgeɪ,sɛgoʊ,sɛge,sɛgo
sɛf,sɛfeɪ,sɛfoʊ,sɛfe,sɛfo
sɛs,sɛseɪ,sɛsoʊ,sɛse,sɛso
sɛv,sɛveɪ,sɛvoʊ,sɛve,sɛvo
sɛz,sɛzeɪ,sɛzoʊ,sɛze,sɛzo
sɛʃ,sɛʃeɪ,sɛʃoʊ,sɛʃe,sɛʃo
sɛʒ,sɛʒeɪ,sɛʒoʊ,sɛʒe,sɛʒo
sɛθ,sɛθeɪ,sɛθoʊ,sɛθe,sɛθo
sɛð,sɛðeɪ,sɛðoʊ,sɛðe,sɛðo
vɛm,vɛmeɪ,vɛmoʊ,vɛme,vɛmo
vɛn,vɛneɪ,vɛnoʊ,vɛne,vɛno
vɛŋ,vɛŋeɪ,vɛŋoʊ,vɛŋe,vɛŋo
vɛp,vɛpeɪ,vɛpoʊ,vɛpe,vɛpo
vɛt,vɛteɪ,vɛtoʊ,vɛte,vɛto
vɛk,vɛkeɪ,vɛkoʊ,vɛke,vɛko
vɛb,vɛbeɪ,vɛboʊ,vɛbe,vɛbo
vɛd,vɛdeɪ,vɛdoʊ,vɛde,vɛdo
vɛg,vɛgeɪ,vɛgoʊ,vɛge,vɛgo
vɛf,vɛfeɪ,vɛfoʊ,vɛfe,vɛfo
vɛs,vɛseɪ,vɛsoʊ,vɛse,vɛso
vɛv,vɛveɪ,vɛvoʊ,vɛve,vɛvo
vɛz,vɛzeɪ,vɛzoʊ,vɛze,vɛzo
vɛʃ,vɛʃeɪ,vɛʃoʊ,vɛʃe,vɛʃo
vɛʒ,vɛʒeɪ,vɛʒoʊ,vɛʒe,vɛʒo
vɛθ,vɛθeɪ,vɛθoʊ,vɛθe,vɛθo
vɛð,vɛðeɪ,vɛðoʊ,vɛðe,vɛðo
zɛm,zɛmeɪ,zɛmoʊ,zɛme,zɛmo
zɛn,zɛneɪ,zɛnoʊ,zɛne,zɛno
zɛŋ,zɛŋeɪ,zɛŋoʊ,zɛŋe,zɛŋo
zɛp,zɛpeɪ,zɛpoʊ,zɛpe,zɛpo
zɛt,zɛteɪ,zɛtoʊ,zɛte,zɛto
zɛk,zɛkeɪ,zɛkoʊ,zɛke,zɛko
zɛb,zɛbeɪ,zɛboʊ,zɛbe,zɛbo
zɛd,zɛdeɪ,zɛdoʊ,zɛde,zɛdo
zɛg,zɛgeɪ,zɛgoʊ,zɛge,zɛgo
zɛf,zɛfeɪ,zɛfoʊ,zɛfe,zɛfo
zɛs,zɛseɪ,zɛsoʊ,zɛse,zɛso
zɛv,zɛveɪ,zɛvoʊ,zɛve,zɛvo
zɛz,zɛzeɪ,zɛzoʊ,zɛze,zɛzo
zɛʃ,zɛʃeɪ,zɛʃoʊ,zɛʃe,zɛʃo
zɛʒ,zɛʒeɪ,zɛʒoʊ,zɛʒe,zɛʒo
zɛθ,zɛθeɪ,zɛθoʊ,zɛθe,zɛθo
zɛð,zɛðeɪ,zɛðoʊ,zɛðe,zɛðo
ʃɛm,ʃɛmeɪ,ʃɛmoʊ,ʃɛme,ʃɛmo
ʃɛn,ʃɛneɪ,ʃɛnoʊ,ʃɛne,ʃɛno
ʃɛŋ,ʃɛŋeɪ,ʃɛŋoʊ,ʃɛŋe,ʃɛŋo
ʃɛp,ʃɛpeɪ,ʃɛpoʊ,ʃɛpe,ʃɛpo
ʃɛt,ʃɛteɪ,ʃɛtoʊ,ʃɛte,ʃɛto
ʃɛk,ʃɛkeɪ,ʃɛkoʊ,ʃɛke,ʃɛko
ʃɛb,ʃɛbeɪ,ʃɛboʊ,ʃɛbe,ʃɛbo
ʃɛd,ʃɛdeɪ,ʃɛdoʊ,ʃɛde,ʃɛdo
ʃɛg,ʃɛgeɪ,ʃɛgoʊ,ʃɛge,ʃɛgo
ʃɛf,ʃɛfeɪ,ʃɛfoʊ,ʃɛfe,ʃɛfo
ʃɛs,ʃɛseɪ,ʃɛsoʊ,ʃɛse,ʃɛso
ʃɛv,ʃɛveɪ,ʃɛvoʊ,ʃɛve,ʃɛvo
ʃɛz,ʃɛzeɪ,ʃɛzoʊ,ʃɛze,ʃɛzo
ʃɛʃ,ʃɛʃeɪ,ʃɛʃoʊ,ʃɛʃe,ʃɛʃo
ʃɛʒ,ʃɛʒeɪ,ʃɛʒoʊ,ʃɛʒe,ʃɛʒo
ʃɛθ,ʃɛθeɪ,ʃɛθoʊ,ʃɛθe,ʃɛθo
ʃɛð,ʃɛðeɪ,ʃɛðoʊ,ʃɛðe,ʃɛðo
ʒɛm,ʒɛmeɪ,ʒɛmoʊ,ʒɛme,ʒɛmo
ʒɛn,ʒɛneɪ,ʒɛnoʊ,ʒɛne,ʒɛno
ʒɛŋ,ʒɛŋeɪ,ʒɛŋoʊ,ʒɛŋe,ʒɛŋo
ʒɛp,ʒɛpeɪ,ʒɛpoʊ,ʒɛpe,ʒɛpo
ʒɛt,ʒɛteɪ,ʒɛtoʊ,ʒɛte,ʒɛto
ʒɛk,ʒɛkeɪ,ʒɛkoʊ,ʒɛke,ʒɛko
ʒɛb,ʒɛbeɪ,ʒɛboʊ,ʒɛbe,ʒɛbo
ʒɛd,ʒɛdeɪ,ʒɛdoʊ,ʒɛde,ʒɛdo
ʒɛg,ʒɛgeɪ,ʒɛgoʊ,ʒɛge,ʒɛgo
ʒɛf,ʒɛfeɪ,ʒɛfoʊ,ʒɛfe,ʒɛfo
ʒɛs,ʒɛseɪ,ʒɛsoʊ,ʒɛse,ʒɛso
ʒɛv,ʒɛveɪ,ʒɛvoʊ,ʒɛve,ʒɛvo
ʒɛz,ʒɛzeɪ,ʒɛzoʊ,ʒɛze,ʒɛzo
ʒɛʃ,ʒɛʃeɪ,ʒɛʃoʊ,ʒɛʃe,ʒɛʃo
ʒɛʒ,ʒɛʒeɪ,ʒɛʒoʊ,ʒɛʒe,ʒɛʒo
ʒɛθ,ʒɛθeɪ,ʒɛθoʊ,ʒɛθe,ʒɛθo
ʒɛð,ʒɛðeɪ,ʒɛðoʊ,ʒɛðe,ʒɛðo
θɛm,θɛmeɪ,θɛmoʊ,θɛme,θɛmo
θɛn,θɛneɪ,θɛnoʊ,θɛne,θɛno
θɛŋ,θɛŋeɪ,θɛŋoʊ,θɛŋe,θɛŋo
θɛp,θɛpeɪ,θɛpoʊ,θɛpe,θɛpo
θɛt,θɛteɪ,θɛtoʊ,θɛte,θɛto
θɛk,θɛkeɪ,θɛkoʊ,θɛke,θɛko
θɛb,θɛbeɪ,θɛboʊ,θɛbe,θɛbo
θɛd,θɛdeɪ,θɛdoʊ,θɛde,θɛdo
θɛg,θɛgeɪ,θɛgoʊ,θɛge,θɛgo
θɛf,θɛfeɪ,θɛfoʊ,θɛfe,θɛfo
θɛs,θɛseɪ,θɛsoʊ,θɛse,θɛso
θɛv,θɛveɪ,θɛvoʊ,θɛve,θɛvo
θɛz,θɛzeɪ,θɛzoʊ,θɛze,θɛzo
θɛʃ,θɛʃeɪ,θɛʃoʊ,θɛʃe,θɛʃo
θɛʒ,θɛʒeɪ,θɛʒoʊ,θɛʒe,θɛʒo
θɛθ,θɛθeɪ,θɛθoʊ,θɛθe,θɛθo
θɛð,θɛðeɪ,θɛðoʊ,θɛðe,θɛðo
ðɛm,ðɛmeɪ,ðɛmoʊ,ðɛme,ðɛmo
ðɛn,ðɛneɪ,ðɛnoʊ,ðɛne,ðɛno
ðɛŋ,ðɛŋeɪ,ðɛŋoʊ,ðɛŋe,ðɛŋo
ðɛp,ðɛpeɪ,ðɛpoʊ,ðɛpe,ðɛpo
ðɛt,ðɛteɪ,ðɛtoʊ,ðɛte,ðɛto
ðɛk,ðɛkeɪ,ðɛkoʊ,ðɛke,ðɛko
ðɛb,ðɛbeɪ,ðɛboʊ,ðɛbe,ðɛbo
ðɛd,ðɛdeɪ,ðɛdoʊ,ðɛde,ðɛdo
ðɛg,ðɛgeɪ,ðɛgoʊ,ðɛge,ðɛgo
ðɛf,ðɛfeɪ,ðɛfoʊ,ðɛfe,ðɛfo
ðɛs,ðɛseɪ,ðɛsoʊ,ðɛse,ðɛso
ðɛv,ðɛveɪ,ðɛvoʊ,ðɛve,ðɛvo
ðɛz,ðɛzeɪ,ðɛzoʊ,ðɛze,ðɛzo
ðɛʃ,ðɛʃeɪ,ðɛʃoʊ,ðɛʃe,ðɛʃo
ðɛʒ,ðɛʒeɪ,ðɛʒoʊ,ðɛʒe,ðɛʒo
ðɛθ,ðɛθeɪ,ðɛθoʊ,ðɛθe,ðɛθo
ðɛð,ðɛðeɪ,ðɛðoʊ,ðɛðe,ðɛðo
hɛm,hɛmeɪ,hɛmoʊ,hɛme,hɛmo
hɛn,hɛneɪ,hɛnoʊ,hɛne,hɛno
hɛŋ,hɛŋeɪ,hɛŋoʊ,hɛŋe,hɛŋo
hɛp,hɛpeɪ,hɛpoʊ,hɛpe,hɛpo
hɛt,hɛteɪ,hɛtoʊ,hɛte,hɛto
hɛk,hɛkeɪ,hɛkoʊ,hɛke,hɛko
hɛb,hɛbeɪ,hɛboʊ,hɛbe,hɛbo
hɛd,hɛdeɪ,hɛdoʊ,hɛde,hɛdo
hɛg,hɛgeɪ,hɛgoʊ,hɛge,hɛgo
hɛf,hɛfeɪ,hɛfoʊ,hɛfe,hɛfo
hɛs,hɛseɪ,hɛsoʊ,hɛse,hɛso
hɛv,hɛveɪ,hɛvoʊ,hɛve,hɛvo
hɛz,hɛzeɪ,hɛzoʊ,hɛze,hɛzo
hɛʃ,hɛʃeɪ,hɛʃoʊ,hɛʃe,hɛʃo
hɛʒ,hɛʒeɪ,hɛʒoʊ,hɛʒe,hɛʒo
hɛθ,hɛθeɪ,hɛθoʊ,hɛθe,hɛθo
hɛð,hɛðeɪ,hɛðoʊ,hɛðe,hɛðo
mɛm,mɛmu,mɛmu,mɛmu,mɛmu
mɛn,mɛnu,mɛnu,mɛnu,mɛnu
mɛŋ,mɛŋu,mɛŋu,mɛŋu,mɛŋu
mɛp,mɛpu,mɛpu,mɛpu,mɛpu
mɛt,mɛtu,mɛtu,mɛtu,mɛtu
mɛk,mɛku,mɛku,mɛku,mɛku
mɛb,mɛbu,mɛbu,mɛbu,mɛbu
mɛd,mɛdu,mɛdu,mɛdu,mɛdu
mɛg,mɛgu,mɛgu,mɛgu,mɛgu
mɛf,mɛfu,mɛfu,mɛfu,mɛfu
mɛs,mɛsu,mɛsu,mɛsu,mɛsu
mɛv,mɛvu,mɛvu,mɛvu,mɛvu
mɛz,mɛzu,mɛzu,mɛzu,mɛzu
mɛʃ,mɛʃu,mɛʃu,mɛʃu,mɛʃu
mɛʒ,mɛʒu,mɛʒu,mɛʒu,mɛʒu
mɛθ,mɛθu,mɛθu,mɛθu,mɛθu
mɛð,mɛðu,mɛðu,mɛðu,mɛðu
nɛm,nɛmu,nɛmu,nɛmu,nɛmu
nɛn,nɛnu,nɛnu,nɛnu,nɛnu
nɛŋ,nɛŋu,nɛŋu,nɛŋu,nɛŋu
nɛp,nɛpu,nɛpu,nɛpu,nɛpu
nɛt,nɛtu,nɛtu,nɛtu,nɛtu
nɛk,nɛku,nɛku,nɛku,nɛku
nɛb,nɛbu,nɛbu,nɛbu,nɛbu
nɛd,nɛdu,nɛdu,nɛdu,nɛdu
nɛg,nɛgu,nɛgu,nɛgu,nɛgu
nɛf,nɛfu,nɛfu,nɛfu,nɛfu
nɛs,nɛsu,nɛsu,nɛsu,nɛsu
nɛv,nɛvu,nɛvu,nɛvu,nɛvu
nɛz,nɛzu,nɛzu,nɛzu,nɛzu
nɛʃ,nɛʃu,nɛʃu,nɛʃu,nɛʃu
nɛʒ,nɛʒu,nɛʒu,nɛʒu,nɛʒu
nɛθ,nɛθu,nɛθu,nɛθu,nɛθu
nɛð,nɛðu,nɛðu,nɛðu,nɛðu
pɛm,pɛmu,pɛmu,pɛmu,pɛmu
pɛn,pɛnu,pɛnu,pɛnu,pɛnu
pɛŋ,pɛŋu,pɛŋu,pɛŋu,pɛŋu
pɛp,pɛpu,pɛpu,pɛpu,pɛpu
pɛt,pɛtu,pɛtu,pɛtu,pɛtu
pɛk,pɛku,pɛku,pɛku,pɛku
pɛb,pɛbu,pɛbu,pɛbu,pɛbu
pɛd,pɛdu,pɛdu,pɛdu,pɛdu
pɛg,pɛgu,pɛgu,pɛgu,pɛgu
pɛf,pɛfu,pɛfu,pɛfu,pɛfu
pɛs,pɛsu,pɛsu,pɛsu,pɛsu
pɛv,pɛvu,pɛvu,pɛvu,pɛvu
pɛz,pɛzu,pɛzu,pɛzu,pɛzu
pɛʃ,pɛʃu,pɛʃu,pɛʃu,pɛʃu
pɛʒ,pɛʒu,pɛʒu,pɛʒu,pɛʒu
pɛθ,pɛθu,pɛθu,pɛθu,pɛθu
pɛð,pɛðu,pɛðu,pɛðu,pɛðu
tɛm,tɛmu,tɛmu,tɛmu,tɛmu
tɛn,tɛnu,tɛnu,tɛnu,tɛnu
tɛŋ,tɛŋu,tɛŋu,tɛŋu,tɛŋu
tɛp,tɛpu,tɛpu,tɛpu,tɛpu
tɛt,tɛtu,tɛtu,tɛtu,tɛtu
tɛk,tɛku,tɛku,tɛku,tɛku
tɛb,tɛbu,tɛbu,tɛbu,tɛbu
tɛd,tɛdu,tɛdu,tɛdu,tɛdu
tɛg,tɛgu,tɛgu,tɛgu,tɛgu
tɛf,tɛfu,tɛfu,tɛfu,tɛfu
tɛs,tɛsu,tɛsu,tɛsu,tɛsu
tɛv,tɛvu,tɛvu,tɛvu,tɛvu
tɛz,tɛzu,tɛzu,tɛzu,tɛzu
tɛʃ,tɛʃu,tɛʃu,tɛʃu,tɛʃu
tɛʒ,tɛʒu,tɛʒu,tɛʒu,tɛʒu
tɛθ,tɛθu,tɛθu,tɛθu,tɛθu
tɛð,tɛðu,tɛðu,tɛðu,tɛðu
kɛm,kɛmu,kɛmu,kɛmu,kɛmu
kɛn,kɛnu,kɛnu,kɛnu,kɛnu
kɛŋ,kɛŋu,kɛŋu,kɛŋu,kɛŋu
kɛp,kɛpu,kɛpu,kɛpu,kɛpu
kɛt,kɛtu,kɛtu,kɛtu,kɛtu
kɛk,kɛku,kɛku,kɛku,kɛku
kɛb,kɛbu,kɛbu,kɛbu,kɛbu
kɛd,kɛdu,kɛdu,kɛdu,kɛdu
kɛg,kɛgu,kɛgu,kɛgu,kɛgu
kɛf,kɛfu,kɛfu,kɛfu,kɛfu
kɛs,kɛsu,kɛsu,kɛsu,kɛsu
kɛv,kɛvu,kɛvu,kɛvu,kɛvu
kɛz,kɛzu,kɛzu,kɛzu,kɛzu
kɛʃ,kɛʃu,kɛʃu,kɛʃu,kɛʃu
kɛʒ,kɛʒu,kɛʒu,kɛʒu,kɛʒu
kɛθ,kɛθu,kɛθu,kɛθu,kɛθu
kɛð,kɛðu,kɛðu,kɛðu,kɛðu
bɛm,bɛmu,bɛmu,bɛmu,bɛmu
bɛn,bɛnu,bɛnu,bɛnu,bɛnu
bɛŋ,bɛŋu,bɛŋu,bɛŋu,bɛŋu
bɛp,bɛpu,bɛpu,bɛpu,bɛpu
bɛt,bɛtu,bɛtu,bɛtu,bɛtu
bɛk,bɛku,bɛku,bɛku,bɛku
bɛb,bɛbu,bɛbu,bɛbu,bɛbu
bɛd,bɛdu,bɛdu,bɛdu,bɛdu
bɛg,bɛgu,bɛgu,bɛgu,bɛgu
bɛf,bɛfu,bɛfu,bɛfu,bɛfu
bɛs,bɛsu,bɛsu,bɛsu,bɛsu
bɛv,bɛvu,bɛvu,bɛvu,bɛvu
bɛz,bɛzu,bɛzu,bɛzu,bɛzu
bɛʃ,bɛʃu,bɛʃu,bɛʃu,bɛʃu
bɛʒ,bɛʒu,bɛʒu,bɛʒu,bɛʒu
bɛθ,bɛθu,bɛθu,bɛθu,bɛθu
bɛð,bɛðu,bɛðu,bɛðu,bɛðu
dɛm,dɛmu,dɛmu,dɛmu,dɛmu
dɛn,dɛnu,dɛnu,dɛnu,dɛnu
dɛŋ,dɛŋu,dɛŋu,dɛŋu,dɛŋu
dɛp,dɛpu,dɛpu,dɛpu,dɛpu
dɛt,dɛtu,dɛtu,dɛtu,dɛtu
dɛk,dɛku,dɛku,dɛku,dɛku
dɛb,dɛbu,dɛbu,dɛbu,dɛbu
dɛd,dɛdu,dɛdu,dɛdu,dɛdu
dɛg,dɛgu,dɛgu,dɛgu,dɛgu
dɛf,dɛfu,dɛfu,dɛfu,dɛfu
dɛs,dɛsu,dɛsu,dɛsu,dɛsu
dɛv,dɛvu,dɛvu,dɛvu,dɛvu
dɛz,dɛzu,dɛzu,dɛzu,dɛzu
dɛʃ,dɛʃu,dɛʃu,dɛʃu,dɛʃu
dɛʒ,dɛʒu,dɛʒu,dɛʒu,dɛʒu
dɛθ,dɛθu,dɛθu,dɛθu,dɛθu
dɛð,dɛðu,dɛðu,dɛðu,dɛðu
gɛm,gɛmu,gɛmu,gɛmu,gɛmu
gɛn,gɛnu,gɛnu,gɛnu,gɛnu
gɛŋ,gɛŋu,gɛŋu,gɛŋu,gɛŋu
gɛp,gɛpu,gɛpu,gɛpu,gɛpu
gɛt,gɛtu,gɛtu,gɛtu,gɛtu
gɛk,gɛku,gɛku,gɛku,gɛku
gɛb,gɛbu,gɛbu,gɛbu,gɛbu
gɛd,gɛdu,gɛdu,gɛdu,gɛdu
gɛg,gɛgu,gɛgu,gɛgu,gɛgu
gɛf,gɛfu,gɛfu,gɛfu,gɛfu
gɛs,gɛsu,gɛsu,gɛsu,gɛsu
gɛv,gɛvu,gɛvu,gɛvu,gɛvu
gɛz,gɛzu,gɛzu,gɛzu,gɛzu
gɛʃ,gɛʃu,gɛʃu,gɛʃu,gɛʃu
gɛʒ,gɛʒu,gɛʒu,gɛʒu,gɛʒu
gɛθ,gɛθu,gɛθu,gɛθu,gɛθu
gɛð,gɛðu,gɛðu,gɛðu,gɛðu
fɛm,fɛmu,fɛmu,fɛmu,fɛmu
fɛn,fɛnu,fɛnu,fɛnu,fɛnu
fɛŋ,fɛŋu,fɛŋu,fɛŋu,fɛŋu
fɛp,fɛpu,fɛpu,fɛpu,fɛpu
fɛt,fɛtu,fɛtu,fɛtu,fɛtu
fɛk,fɛku,fɛku,fɛku,fɛku
fɛb,fɛbu,fɛbu,fɛbu,fɛbu
fɛd,fɛdu,fɛdu,fɛdu,fɛdu
fɛg,fɛgu,fɛgu,fɛgu,fɛgu
fɛf,fɛfu,fɛfu,fɛfu,fɛfu
fɛs,fɛsu,fɛsu,fɛsu,fɛsu
fɛv,fɛvu,fɛvu,fɛvu,fɛvu
fɛz,fɛzu,fɛzu,fɛzu,fɛzu
fɛʃ,fɛʃu,fɛʃu,fɛʃu,fɛʃu
fɛʒ,fɛʒu,fɛʒu,fɛʒu,fɛʒu
fɛθ,fɛθu,fɛθu,fɛθu,fɛθu
fɛð,fɛðu,fɛðu,fɛðu,fɛðu
sɛm,sɛmu,sɛmu,sɛmu,sɛmu
sɛn,sɛnu,sɛnu,sɛnu,sɛnu
sɛŋ,sɛŋu,sɛŋu,sɛŋu,sɛŋu
sɛp,sɛpu,sɛpu,sɛpu,sɛpu
