ur_syll,sr_syll,ur_string,sr_string
mʊf.e,mʊf.e,mʊfe,mʊfe
mʊf.u,mʊf.u,mʊfu,mʊfu
mʊf.o,mʊf.o,mʊfo,mʊfo
mʊs.i,mʊs.i,mʊsi,mʊsi
mʊs.e,mʊs.e,mʊse,mʊse
mʊs.u,mʊs.u,mʊsu,mʊsu
mʊs.o,mʊs.o,mʊso,mʊso
mʊv.i,mʊv.i,mʊvi,mʊvi
mʊv.e,mʊv.e,mʊve,mʊve
mʊv.u,mʊv.u,mʊvu,mʊvu
mʊv.o,mʊv.o,mʊvo,mʊvo
mʊz.i,mʊz.i,mʊzi,mʊzi
mʊz.e,mʊz.e,mʊze,mʊze
mʊz.u,mʊz.u,mʊzu,mʊzu
mʊz.o,mʊz.o,mʊzo,mʊzo
mʊʃ.i,mʊʃ.i,mʊʃi,mʊʃi
mʊʃ.e,mʊʃ.e,mʊʃe,mʊʃe
mʊʃ.u,mʊʃ.u,mʊʃu,mʊʃu
mʊʃ.o,mʊʃ.o,mʊʃo,mʊʃo
mʊʒ.i,mʊʒ.i,mʊʒi,mʊʒi
mʊʒ.e,mʊʒ.e,mʊʒe,mʊʒe
mʊʒ.u,mʊʒ.u,mʊʒu,mʊʒu
mʊʒ.o,mʊʒ.o,mʊʒo,mʊʒo
mʊθ.i,mʊθ.i,mʊθi,mʊθi
mʊθ.e,mʊθ.e,mʊθe,mʊθe
mʊθ.u,mʊθ.u,mʊθu,mʊθu
mʊθ.o,mʊθ.o,mʊθo,mʊθo
mʊð.i,mʊð.i,mʊði,mʊði
mʊð.e,mʊð.e,mʊðe,mʊðe
mʊð.u,mʊð.u,mʊðu,mʊðu
mʊð.o,mʊð.o,mʊðo,mʊðo
nʊm.i,nʊm.i,nʊmi,nʊmi
nʊm.e,nʊm.e,nʊme,nʊme
nʊm.u,nʊm.u,nʊmu,nʊmu
nʊm.o,nʊm.o,nʊmo,nʊmo
nʊn.i,nʊn.i,nʊni,nʊni
nʊn.e,nʊn.e,nʊne,nʊne
nʊn.u,nʊn.u,nʊnu,nʊnu
nʊn.o,nʊn.o,nʊno,nʊno
nʊŋ.i,nʊŋ.i,nʊŋi,nʊŋi
nʊŋ.e,nʊŋ.e,nʊŋe,nʊŋe
nʊŋ.u,nʊŋ.u,nʊŋu,nʊŋu
nʊŋ.o,nʊŋ.o,nʊŋo,nʊŋo
nʊp.i,nʊp.i,nʊpi,nʊpi
nʊp.e,nʊp.e,nʊpe,nʊpe
nʊp.u,nʊp.u,nʊpu,nʊpu
nʊp.o,nʊp.o,nʊpo,nʊpo
nʊt.i,nʊt.i,nʊti,nʊti
nʊt.e,nʊt.e,nʊte,nʊte
nʊt.u,nʊt.u,nʊtu,nʊtu
nʊt.o,nʊt.o,nʊto,nʊto
nʊk.i,nʊk.i,nʊki,nʊki
nʊk.e,nʊk.e,nʊke,nʊke
nʊk.u,nʊk.u,nʊku,nʊku
nʊk.o,nʊk.o,nʊko,nʊko
nʊb.i,nʊb.i,nʊbi,nʊbi
nʊb.e,nʊb.e,nʊbe,nʊbe
nʊb.u,nʊb.u,nʊbu,nʊbu
nʊb.o,nʊb.o,nʊbo,nʊbo
nʊd.i,nʊd.i,nʊdi,nʊdi
nʊd.e,nʊd.e,nʊde,nʊde
nʊd.u,nʊd.u,nʊdu,nʊdu
nʊd.o,nʊd.o,nʊdo,nʊdo
nʊg.i,nʊg.i,nʊgi,nʊgi
nʊg.e,nʊg.e,nʊge,nʊge
nʊg.u,nʊg.u,nʊgu,nʊgu
nʊg.o,nʊg.o,nʊgo,nʊgo
nʊf.i,nʊf.i,nʊfi,nʊfi
nʊf.e,nʊf.e,nʊfe,nʊfe
nʊf.u,nʊf.u,nʊfu,nʊfu
nʊf.o,nʊf.o,nʊfo,nʊfo
nʊs.i,nʊs.i,nʊsi,nʊsi
nʊs.e,nʊs.e,nʊse,nʊse
nʊs.u,nʊs.u,nʊsu,nʊsu
nʊs.o,nʊs.o,nʊso,nʊso
nʊv.i,nʊv.i,nʊvi,nʊvi
nʊv.e,nʊv.e,nʊve,nʊve
nʊv.u,nʊv.u,nʊvu,nʊvu
nʊv.o,nʊv.o,nʊvo,nʊvo
nʊz.i,nʊz.i,nʊzi,nʊzi
nʊz.e,nʊz.e,nʊze,nʊze
nʊz.u,nʊz.u,nʊzu,nʊzu
nʊz.o,nʊz.o,nʊzo,nʊzo
nʊʃ.i,nʊʃ.i,nʊʃi,nʊʃi
nʊʃ.e,nʊʃ.e,nʊʃe,nʊʃe
nʊʃ.u,nʊʃ.u,nʊʃu,nʊʃu
nʊʃ.o,nʊʃ.o,nʊʃo,nʊʃo
nʊʒ.i,nʊʒ.i,nʊʒi,nʊʒi
nʊʒ.e,nʊʒ.e,nʊʒe,nʊʒe
nʊʒ.u,nʊʒ.u,nʊʒu,nʊʒu
nʊʒ.o,nʊʒ.o,nʊʒo,nʊʒo
nʊθ.i,nʊθ.i,nʊθi,nʊθi
nʊθ.e,nʊθ.e,nʊθe,nʊθe
nʊθ.u,nʊθ.u,nʊθu,nʊθu
nʊθ.o,nʊθ.o,nʊθo,nʊθo
nʊð.i,nʊð.i,nʊði,nʊði
nʊð.e,nʊð.e,nʊðe,nʊðe
nʊð.u,nʊð.u,nʊðu,nʊðu
nʊð.o,nʊð.o,nʊðo,nʊðo
pʊm.i,pʊm.i,pʊmi,pʊmi
pʊm.e,pʊm.e,pʊme,pʊme
pʊm.u,pʊm.u,pʊmu,pʊmu
pʊm.o,pʊm.o,pʊmo,pʊmo
pʊn.i,pʊn.i,pʊni,pʊni
pʊn.e,pʊn.e,pʊne,pʊne
pʊn.u,pʊn.u,pʊnu,pʊnu
pʊn.o,pʊn.o,pʊno,pʊno
pʊŋ.i,pʊŋ.i,pʊŋi,pʊŋi
pʊŋ.e,pʊŋ.e,pʊŋe,pʊŋe
pʊŋ.u,pʊŋ.u,pʊŋu,pʊŋu
pʊŋ.o,pʊŋ.o,pʊŋo,pʊŋo
pʊp.i,pʊp.i,pʊpi,pʊpi
pʊp.e,pʊp.e,pʊpe,pʊpe
pʊp.u,pʊp.u,pʊpu,pʊpu
pʊp.o,pʊp.o,pʊpo,pʊpo
pʊt.i,pʊt.i,pʊti,pʊti
pʊt.e,pʊt.e,pʊte,pʊte
pʊt.u,pʊt.u,pʊtu,pʊtu
pʊt.o,pʊt.o,pʊto,pʊto
pʊk.i,pʊk.i,pʊki,pʊki
pʊk.e,pʊk.e,pʊke,pʊke
pʊk.u,pʊk.u,pʊku,pʊku
pʊk.o,pʊk.o,pʊko,pʊko
pʊb.i,pʊb.i,pʊbi,pʊbi
pʊb.e,pʊb.e,pʊbe,pʊbe
pʊb.u,pʊb.u,pʊbu,pʊbu
pʊb.o,pʊb.o,pʊbo,pʊbo
pʊd.i,pʊd.i,pʊdi,pʊdi
pʊd.e,pʊd.e,pʊde,pʊde
pʊd.u,pʊd.u,pʊdu,pʊdu
pʊd.o,pʊd.o,pʊdo,pʊdo
pʊg.i,pʊg.i,pʊgi,pʊgi
pʊg.e,pʊg.e,pʊge,pʊge
pʊg.u,pʊg.u,pʊgu,pʊgu
pʊg.o,pʊg.o,pʊgo,pʊgo
pʊf.i,pʊf.i,pʊfi,pʊfi
pʊf.e,pʊf.e,pʊfe,pʊfe
pʊf.u,pʊf.u,pʊfu,pʊfu
pʊf.o,pʊf.o,pʊfo,pʊfo
pʊs.i,pʊs.i,pʊsi,pʊsi
pʊs.e,pʊs.e,pʊse,pʊse
pʊs.u,pʊs.u,pʊsu,pʊsu
pʊs.o,pʊs.o,pʊso,pʊso
pʊv.i,pʊv.i,pʊvi,pʊvi
pʊv.e,pʊv.e,pʊve,pʊve
pʊv.u,pʊv.u,pʊvu,pʊvu
pʊv.o,pʊv.o,pʊvo,pʊvo
pʊz.i,pʊz.i,pʊzi,pʊzi
pʊz.e,pʊz.e,pʊze,pʊze
pʊz.u,pʊz.u,pʊzu,pʊzu
pʊz.o,pʊz.o,pʊzo,pʊzo
pʊʃ.i,pʊʃ.i,pʊʃi,pʊʃi
pʊʃ.e,pʊʃ.e,pʊʃe,pʊʃe
pʊʃ.u,pʊʃ.u,pʊʃu,pʊʃu
pʊʃ.o,pʊʃ.o,pʊʃo,pʊʃo
pʊʒ.i,pʊʒ.i,pʊʒi,pʊʒi
pʊʒ.e,pʊʒ.e,pʊʒe,pʊʒe
pʊʒ.u,pʊʒ.u,pʊʒu,pʊʒu
pʊʒ.o,pʊʒ.o,pʊʒo,pʊʒo
pʊθ.i,pʊθ.i,pʊθi,pʊθi
pʊθ.e,pʊθ.e,pʊθe,pʊθe
pʊθ.u,pʊθ.u,pʊθu,pʊθu
pʊθ.o,pʊθ.o,pʊθo,pʊθo
pʊð.i,pʊð.i,pʊði,pʊði
pʊð.e,pʊð.e,pʊðe,pʊðe
pʊð.u,pʊð.u,pʊðu,pʊðu
pʊð.o,pʊð.o,pʊðo,pʊðo
tʊm.i,tʊm.i,tʊmi,tʊmi
tʊm.e,tʊm.e,tʊme,tʊme
tʊm.u,tʊm.u,tʊmu,tʊmu
tʊm.o,tʊm.o,tʊmo,tʊmo
tʊn.i,tʊn.i,tʊni,tʊni
tʊn.e,tʊn.e,tʊne,tʊne
tʊn.u,tʊn.u,tʊnu,tʊnu
tʊn.o,tʊn.o,tʊno,tʊno
tʊŋ.i,tʊŋ.i,tʊŋi,tʊŋi
tʊŋ.e,tʊŋ.e,tʊŋe,tʊŋe
tʊŋ.u,tʊŋ.u,tʊŋu,tʊŋu
tʊŋ.o,tʊŋ.o,tʊŋo,tʊŋo
tʊp.i,tʊp.i,tʊpi,tʊpi
tʊp.e,tʊp.e,tʊpe,tʊpe
tʊp.u,tʊp.u,tʊpu,tʊpu
tʊp.o,tʊp.o,tʊpo,tʊpo
tʊt.i,tʊt.i,tʊti,tʊti
tʊt.e,tʊt.e,tʊte,tʊte
tʊt.u,tʊt.u,tʊtu,tʊtu
tʊt.o,tʊt.o,tʊto,tʊto
tʊk.i,tʊk.i,tʊki,tʊki
tʊk.e,tʊk.e,tʊke,tʊke
tʊk.u,tʊk.u,tʊku,tʊku
tʊk.o,tʊk.o,tʊko,tʊko
tʊb.i,tʊb.i,tʊbi,tʊbi
tʊb.e,tʊb.e,tʊbe,tʊbe
tʊb.u,tʊb.u,tʊbu,tʊbu
tʊb.o,tʊb.o,tʊbo,tʊbo
tʊd.i,tʊd.i,tʊdi,tʊdi
tʊd.e,tʊd.e,tʊde,tʊde
tʊd.u,tʊd.u,tʊdu,tʊdu
tʊd.o,tʊd.o,tʊdo,tʊdo
tʊg.i,tʊg.i,tʊgi,tʊgi
tʊg.e,tʊg.e,tʊge,tʊge
tʊg.u,tʊg.u,tʊgu,tʊgu
tʊg.o,tʊg.o,tʊgo,tʊgo
tʊf.i,tʊf.i,tʊfi,tʊfi
tʊf.e,tʊf.e,tʊfe,tʊfe
tʊf.u,tʊf.u,tʊfu,tʊfu
tʊf.o,tʊf.o,tʊfo,tʊfo
tʊs.i,tʊs.i,tʊsi,tʊsi
tʊs.e,tʊs.e,tʊse,tʊse
tʊs.u,tʊs.u,tʊsu,tʊsu
tʊs.o,tʊs.o,tʊso,tʊso
tʊv.i,tʊv.i,tʊvi,tʊvi
tʊv.e,tʊv.e,tʊve,tʊve
tʊv.u,tʊv.u,tʊvu,tʊvu
tʊv.o,tʊv.o,tʊvo,tʊvo
tʊz.i,tʊz.i,tʊzi,tʊzi
tʊz.e,tʊz.e,tʊze,tʊze
tʊz.u,tʊz.u,tʊzu,tʊzu
tʊz.o,tʊz.o,tʊzo,tʊzo
tʊʃ.i,tʊʃ.i,tʊʃi,tʊʃi
tʊʃ.e,tʊʃ.e,tʊʃe,tʊʃe
tʊʃ.u,tʊʃ.u,tʊʃu,tʊʃu
tʊʃ.o,tʊʃ.o,tʊʃo,tʊʃo
tʊʒ.i,tʊʒ.i,tʊʒi,tʊʒi
tʊʒ.e,tʊʒ.e,tʊʒe,tʊʒe
tʊʒ.u,tʊʒ.u,tʊʒu,tʊʒu
tʊʒ.o,tʊʒ.o,tʊʒo,tʊʒo
tʊθ.i,tʊθ.i,tʊθi,tʊθi
tʊθ.e,tʊθ.e,tʊθe,tʊθe
tʊθ.u,tʊθ.u,tʊθu,tʊθu
tʊθ.o,tʊθ.o,tʊθo,tʊθo
tʊð.i,tʊð.i,tʊði,tʊði
tʊð.e,tʊð.e,tʊðe,tʊðe
tʊð.u,tʊð.u,tʊðu,tʊðu
tʊð.o,tʊð.o,tʊðo,tʊðo
kʊm.i,kʊm.i,kʊmi,kʊmi
kʊm.e,kʊm.e,kʊme,kʊme
kʊm.u,kʊm.u,kʊmu,kʊmu
kʊm.o,kʊm.o,kʊmo,kʊmo
kʊn.i,kʊn.i,kʊni,kʊni
kʊn.e,kʊn.e,kʊne,kʊne
kʊn.u,kʊn.u,kʊnu,kʊnu
kʊn.o,kʊn.o,kʊno,kʊno
kʊŋ.i,kʊŋ.i,kʊŋi,kʊŋi
kʊŋ.e,kʊŋ.e,kʊŋe,kʊŋe
kʊŋ.u,kʊŋ.u,kʊŋu,kʊŋu
kʊŋ.o,kʊŋ.o,kʊŋo,kʊŋo
kʊp.i,kʊp.i,kʊpi,kʊpi
kʊp.e,kʊp.e,kʊpe,kʊpe
kʊp.u,kʊp.u,kʊpu,kʊpu
kʊp.o,kʊp.o,kʊpo,kʊpo
kʊt.i,kʊt.i,kʊti,kʊti
kʊt.e,kʊt.e,kʊte,kʊte
kʊt.u,kʊt.u,kʊtu,kʊtu
kʊt.o,kʊt.o,kʊto,kʊto
kʊk.i,kʊk.i,kʊki,kʊki
kʊk.e,kʊk.e,kʊke,kʊke
kʊk.u,kʊk.u,kʊku,kʊku
kʊk.o,kʊk.o,kʊko,kʊko
kʊb.i,kʊb.i,kʊbi,kʊbi
kʊb.e,kʊb.e,kʊbe,kʊbe
kʊb.u,kʊb.u,kʊbu,kʊbu
kʊb.o,kʊb.o,kʊbo,kʊbo
kʊd.i,kʊd.i,kʊdi,kʊdi
kʊd.e,kʊd.e,kʊde,kʊde
kʊd.u,kʊd.u,kʊdu,kʊdu
kʊd.o,kʊd.o,kʊdo,kʊdo
kʊg.i,kʊg.i,kʊgi,kʊgi
kʊg.e,kʊg.e,kʊge,kʊge
kʊg.u,kʊg.u,kʊgu,kʊgu
kʊg.o,kʊg.o,kʊgo,kʊgo
kʊf.i,kʊf.i,kʊfi,kʊfi
kʊf.e,kʊf.e,kʊfe,kʊfe
kʊf.u,kʊf.u,kʊfu,kʊfu
kʊf.o,kʊf.o,kʊfo,kʊfo
kʊs.i,kʊs.i,kʊsi,kʊsi
kʊs.e,kʊs.e,kʊse,kʊse
kʊs.u,kʊs.u,kʊsu,kʊsu
kʊs.o,kʊs.o,kʊso,kʊso
kʊv.i,kʊv.i,kʊvi,kʊvi
kʊv.e,kʊv.e,kʊve,kʊve
kʊv.u,kʊv.u,kʊvu,kʊvu
kʊv.o,kʊv.o,kʊvo,kʊvo
kʊz.i,kʊz.i,kʊzi,kʊzi
kʊz.e,kʊz.e,kʊze,kʊze
kʊz.u,kʊz.u,kʊzu,kʊzu
kʊz.o,kʊz.o,kʊzo,kʊzo
kʊʃ.i,kʊʃ.i,kʊʃi,kʊʃi
kʊʃ.e,kʊʃ.e,kʊʃe,kʊʃe
kʊʃ.u,kʊʃ.u,kʊʃu,kʊʃu
kʊʃ.o,kʊʃ.o,kʊʃo,kʊʃo
kʊʒ.i,kʊʒ.i,kʊʒi,kʊʒi
kʊʒ.e,kʊʒ.e,kʊʒe,kʊʒe
kʊʒ.u,kʊʒ.u,kʊʒu,kʊʒu
kʊʒ.o,kʊʒ.o,kʊʒo,kʊʒo
kʊθ.i,kʊθ.i,kʊθi,kʊθi
kʊθ.e,kʊθ.e,kʊθe,kʊθe
kʊθ.u,kʊθ.u,kʊθu,kʊθu
kʊθ.o,kʊθ.o,kʊθo,kʊθo
kʊð.i,kʊð.i,kʊði,kʊði
kʊð.e,kʊð.e,kʊðe,kʊðe
kʊð.u,kʊð.u,kʊðu,kʊðu
kʊð.o,kʊð.o,kʊðo,kʊðo
bʊm.i,bʊm.i,bʊmi,bʊmi
bʊm.e,bʊm.e,bʊme,bʊme
bʊm.u,bʊm.u,bʊmu,bʊmu
bʊm.o,bʊm.o,bʊmo,bʊmo
bʊn.i,bʊn.i,bʊni,bʊni
bʊn.e,bʊn.e,bʊne,bʊne
bʊn.u,bʊn.u,bʊnu,bʊnu
bʊn.o,bʊn.o,bʊno,bʊno
bʊŋ.i,bʊŋ.i,bʊŋi,bʊŋi
bʊŋ.e,bʊŋ.e,bʊŋe,bʊŋe
bʊŋ.u,bʊŋ.u,bʊŋu,bʊŋu
bʊŋ.o,bʊŋ.o,bʊŋo,bʊŋo
bʊp.i,bʊp.i,bʊpi,bʊpi
bʊp.e,bʊp.e,bʊpe,bʊpe
bʊp.u,bʊp.u,bʊpu,bʊpu
bʊp.o,bʊp.o,bʊpo,bʊpo
bʊt.i,bʊt.i,bʊti,bʊti
bʊt.e,bʊt.e,bʊte,bʊte
bʊt.u,bʊt.u,bʊtu,bʊtu
bʊt.o,bʊt.o,bʊto,bʊto
bʊk.i,bʊk.i,bʊki,bʊki
bʊk.e,bʊk.e,bʊke,bʊke
bʊk.u,bʊk.u,bʊku,bʊku
bʊk.o,bʊk.o,bʊko,bʊko
bʊb.i,bʊb.i,bʊbi,bʊbi
bʊb.e,bʊb.e,bʊbe,bʊbe
bʊb.u,bʊb.u,bʊbu,bʊbu
bʊb.o,bʊb.o,bʊbo,bʊbo
bʊd.i,bʊd.i,bʊdi,bʊdi
bʊd.e,bʊd.e,bʊde,bʊde
bʊd.u,bʊd.u,bʊdu,bʊdu
bʊd.o,bʊd.o,bʊdo,bʊdo
bʊg.i,bʊg.i,bʊgi,bʊgi
bʊg.e,bʊg.e,bʊge,bʊge
bʊg.u,bʊg.u,bʊgu,bʊgu
bʊg.o,bʊg.o,bʊgo,bʊgo
bʊf.i,bʊf.i,bʊfi,bʊfi
bʊf.e,bʊf.e,bʊfe,bʊfe
bʊf.u,bʊf.u,bʊfu,bʊfu
bʊf.o,bʊf.o,bʊfo,bʊfo
bʊs.i,bʊs.i,bʊsi,bʊsi
bʊs.e,bʊs.e,bʊse,bʊse
bʊs.u,bʊs.u,bʊsu,bʊsu
bʊs.o,bʊs.o,bʊso,bʊso
bʊv.i,bʊv.i,bʊvi,bʊvi
bʊv.e,bʊv.e,bʊve,bʊve
bʊv.u,bʊv.u,bʊvu,bʊvu
bʊv.o,bʊv.o,bʊvo,bʊvo
bʊz.i,bʊz.i,bʊzi,bʊzi
bʊz.e,bʊz.e,bʊze,bʊze
bʊz.u,bʊz.u,bʊzu,bʊzu
bʊz.o,bʊz.o,bʊzo,bʊzo
bʊʃ.i,bʊʃ.i,bʊʃi,bʊʃi
bʊʃ.e,bʊʃ.e,bʊʃe,bʊʃe
bʊʃ.u,bʊʃ.u,bʊʃu,bʊʃu
bʊʃ.o,bʊʃ.o,bʊʃo,bʊʃo
bʊʒ.i,bʊʒ.i,bʊʒi,bʊʒi
bʊʒ.e,bʊʒ.e,bʊʒe,bʊʒe
bʊʒ.u,bʊʒ.u,bʊʒu,bʊʒu
bʊʒ.o,bʊʒ.o,bʊʒo,bʊʒo
bʊθ.i,bʊθ.i,bʊθi,bʊθi
bʊθ.e,bʊθ.e,bʊθe,bʊθe
bʊθ.u,bʊθ.u,bʊθu,bʊθu
bʊθ.o,bʊθ.o,bʊθo,bʊθo
bʊð.i,bʊð.i,bʊði,bʊði
bʊð.e,bʊð.e,bʊðe,bʊðe
bʊð.u,bʊð.u,bʊðu,bʊðu
bʊð.o,bʊð.o,bʊðo,bʊðo
dʊm.i,dʊm.i,dʊmi,dʊmi
dʊm.e,dʊm.e,dʊme,dʊme
dʊm.u,dʊm.u,dʊmu,dʊmu
dʊm.o,dʊm.o,dʊmo,dʊmo
dʊn.i,dʊn.i,dʊni,dʊni
dʊn.e,dʊn.e,dʊne,dʊne
dʊn.u,dʊn.u,dʊnu,dʊnu
dʊn.o,dʊn.o,dʊno,dʊno
dʊŋ.i,dʊŋ.i,dʊŋi,dʊŋi
dʊŋ.e,dʊŋ.e,dʊŋe,dʊŋe
dʊŋ.u,dʊŋ.u,dʊŋu,dʊŋu
dʊŋ.o,dʊŋ.o,dʊŋo,dʊŋo
dʊp.i,dʊp.i,dʊpi,dʊpi
dʊp.e,dʊp.e,dʊpe,dʊpe
dʊp.u,dʊp.u,dʊpu,dʊpu
dʊp.o,dʊp.o,dʊpo,dʊpo
dʊt.i,dʊt.i,dʊti,dʊti
dʊt.e,dʊt.e,dʊte,dʊte
dʊt.u,dʊt.u,dʊtu,dʊtu
dʊt.o,dʊt.o,dʊto,dʊto
dʊk.i,dʊk.i,dʊki,dʊki
dʊk.e,dʊk.e,dʊke,dʊke
dʊk.u,dʊk.u,dʊku,dʊku
dʊk.o,dʊk.o,dʊko,dʊko
dʊb.i,dʊb.i,dʊbi,dʊbi
dʊb.e,dʊb.e,dʊbe,dʊbe
dʊb.u,dʊb.u,dʊbu,dʊbu
dʊb.o,dʊb.o,dʊbo,dʊbo
dʊd.i,dʊd.i,dʊdi,dʊdi
dʊd.e,dʊd.e,dʊde,dʊde
dʊd.u,dʊd.u,dʊdu,dʊdu
dʊd.o,dʊd.o,dʊdo,dʊdo
dʊg.i,dʊg.i,dʊgi,dʊgi
dʊg.e,dʊg.e,dʊge,dʊge
dʊg.u,dʊg.u,dʊgu,dʊgu
dʊg.o,dʊg.o,dʊgo,dʊgo
dʊf.i,dʊf.i,dʊfi,dʊfi
dʊf.e,dʊf.e,dʊfe,dʊfe
dʊf.u,dʊf.u,dʊfu,dʊfu
dʊf.o,dʊf.o,dʊfo,dʊfo
dʊs.i,dʊs.i,dʊsi,dʊsi
dʊs.e,dʊs.e,dʊse,dʊse
dʊs.u,dʊs.u,dʊsu,dʊsu
dʊs.o,dʊs.o,dʊso,dʊso
dʊv.i,dʊv.i,dʊvi,dʊvi
dʊv.e,dʊv.e,dʊve,dʊve
dʊv.u,dʊv.u,dʊvu,dʊvu
dʊv.o,dʊv.o,dʊvo,dʊvo
dʊz.i,dʊz.i,dʊzi,dʊzi
dʊz.e,dʊz.e,dʊze,dʊze
dʊz.u,dʊz.u,dʊzu,dʊzu
dʊz.o,dʊz.o,dʊzo,dʊzo
dʊʃ.i,dʊʃ.i,dʊʃi,dʊʃi
dʊʃ.e,dʊʃ.e,dʊʃe,dʊʃe
dʊʃ.u,dʊʃ.u,dʊʃu,dʊʃu
dʊʃ.o,dʊʃ.o,dʊʃo,dʊʃo
dʊʒ.i,dʊʒ.i,dʊʒi,dʊʒi
dʊʒ.e,dʊʒ.e,dʊʒe,dʊʒe
dʊʒ.u,dʊʒ.u,dʊʒu,dʊʒu
dʊʒ.o,dʊʒ.o,dʊʒo,dʊʒo
dʊθ.i,dʊθ.i,dʊθi,dʊθi
dʊθ.e,dʊθ.e,dʊθe,dʊθe
dʊθ.u,dʊθ.u,dʊθu,dʊθu
dʊθ.o,dʊθ.o,dʊθo,dʊθo
dʊð.i,dʊð.i,dʊði,dʊði
dʊð.e,dʊð.e,dʊðe,dʊðe
dʊð.u,dʊð.u,dʊðu,dʊðu
dʊð.o,dʊð.o,dʊðo,dʊðo
gʊm.i,gʊm.i,gʊmi,gʊmi
gʊm.e,gʊm.e,gʊme,gʊme
gʊm.u,gʊm.u,gʊmu,gʊmu
gʊm.o,gʊm.o,gʊmo,gʊmo
gʊn.i,gʊn.i,gʊni,gʊni
gʊn.e,gʊn.e,gʊne,gʊne
gʊn.u,gʊn.u,gʊnu,gʊnu
gʊn.o,gʊn.o,gʊno,gʊno
gʊŋ.i,gʊŋ.i,gʊŋi,gʊŋi
gʊŋ.e,gʊŋ.e,gʊŋe,gʊŋe
gʊŋ.u,gʊŋ.u,gʊŋu,gʊŋu
gʊŋ.o,gʊŋ.o,gʊŋo,gʊŋo
gʊp.i,gʊp.i,gʊpi,gʊpi
gʊp.e,gʊp.e,gʊpe,gʊpe
gʊp.u,gʊp.u,gʊpu,gʊpu
gʊp.o,gʊp.o,gʊpo,gʊpo
gʊt.i,gʊt.i,gʊti,gʊti
gʊt.e,gʊt.e,gʊte,gʊte
gʊt.u,gʊt.u,gʊtu,gʊtu
gʊt.o,gʊt.o,gʊto,gʊto
gʊk.i,gʊk.i,gʊki,gʊki
gʊk.e,gʊk.e,gʊke,gʊke
gʊk.u,gʊk.u,gʊku,gʊku
gʊk.o,gʊk.o,gʊko,gʊko
gʊb.i,gʊb.i,gʊbi,gʊbi
gʊb.e,gʊb.e,gʊbe,gʊbe
gʊb.u,gʊb.u,gʊbu,gʊbu
gʊb.o,gʊb.o,gʊbo,gʊbo
gʊd.i,gʊd.i,gʊdi,gʊdi
gʊd.e,gʊd.e,gʊde,gʊde
gʊd.u,gʊd.u,gʊdu,gʊdu
gʊd.o,gʊd.o,gʊdo,gʊdo
gʊg.i,gʊg.i,gʊgi,gʊgi
gʊg.e,gʊg.e,gʊge,gʊge
gʊg.u,gʊg.u,gʊgu,gʊgu
gʊg.o,gʊg.o,gʊgo,gʊgo
gʊf.i,gʊf.i,gʊfi,gʊfi
gʊf.e,gʊf.e,gʊfe,gʊfe
gʊf.u,gʊf.u,gʊfu,gʊfu
gʊf.o,gʊf.o,gʊfo,gʊfo
gʊs.i,gʊs.i,gʊsi,gʊsi
gʊs.e,gʊs.e,gʊse,gʊse
gʊs.u,gʊs.u,gʊsu,gʊsu
gʊs.o,gʊs.o,gʊso,gʊso
gʊv.i,gʊv.i,gʊvi,gʊvi
gʊv.e,gʊv.e,gʊve,gʊve
gʊv.u,gʊv.u,gʊvu,gʊvu
gʊv.o,gʊv.o,gʊvo,gʊvo
gʊz.i,gʊz.i,gʊzi,gʊzi
gʊz.e,gʊz.e,gʊze,gʊze
gʊz.u,gʊz.u,gʊzu,gʊzu
gʊz.o,gʊz.o,gʊzo,gʊzo
gʊʃ.i,gʊʃ.i,gʊʃi,gʊʃi
gʊʃ.e,gʊʃ.e,gʊʃe,gʊʃe
gʊʃ.u,gʊʃ.u,gʊʃu,gʊʃu
gʊʃ.o,gʊʃ.o,gʊʃo,gʊʃo
gʊʒ.i,gʊʒ.i,gʊʒi,gʊʒi
gʊʒ.e,gʊʒ.e,gʊʒe,gʊʒe
gʊʒ.u,gʊʒ.u,gʊʒu,gʊʒu
gʊʒ.o,gʊʒ.o,gʊʒo,gʊʒo
gʊθ.i,gʊθ.i,gʊθi,gʊθi
gʊθ.e,gʊθ.e,gʊθe,gʊθe
gʊθ.u,gʊθ.u,gʊθu,gʊθu
gʊθ.o,gʊθ.o,gʊθo,gʊθo
gʊð.i,gʊð.i,gʊði,gʊði
gʊð.e,gʊð.e,gʊðe,gʊðe
gʊð.u,gʊð.u,gʊðu,gʊðu
gʊð.o,gʊð.o,gʊðo,gʊðo
fʊm.i,fʊm.i,fʊmi,fʊmi
fʊm.e,fʊm.e,fʊme,fʊme
fʊm.u,fʊm.u,fʊmu,fʊmu
fʊm.o,fʊm.o,fʊmo,fʊmo
fʊn.i,fʊn.i,fʊni,fʊni
fʊn.e,fʊn.e,fʊne,fʊne
fʊn.u,fʊn.u,fʊnu,fʊnu
fʊn.o,fʊn.o,fʊno,fʊno
fʊŋ.i,fʊŋ.i,fʊŋi,fʊŋi
fʊŋ.e,fʊŋ.e,fʊŋe,fʊŋe
fʊŋ.u,fʊŋ.u,fʊŋu,fʊŋu
fʊŋ.o,fʊŋ.o,fʊŋo,fʊŋo
fʊp.i,fʊp.i,fʊpi,fʊpi
fʊp.e,fʊp.e,fʊpe,fʊpe
fʊp.u,fʊp.u,fʊpu,fʊpu
fʊp.o,fʊp.o,fʊpo,fʊpo
